"trial","sweep","log10n","n","snr","design","term","degree","is_truth","vif"
11,"snr",3.69897000433602,5000,35,"selected","x3",1,TRUE,11.6283604363174
11,"snr",3.69897000433602,5000,35,"selected","x1^2",2,TRUE,3.38554240624471
11,"snr",3.69897000433602,5000,35,"selected","x2^2",2,TRUE,2.63915545522542
11,"snr",3.69897000433602,5000,35,"selected","x1^2 x2",3,FALSE,3.61895147024403
11,"snr",3.69897000433602,5000,35,"selected","x1^2 x3",3,TRUE,3.63845178021133
11,"snr",3.69897000433602,5000,35,"selected","x2^2 x3",3,TRUE,2.81594187540316
11,"snr",3.69897000433602,5000,35,"selected","x3^3",3,TRUE,11.6247625483363
11,"snr",3.69897000433602,5000,35,"selected","x1^3 x3",4,TRUE,2.03605148120623
11,"snr",3.69897000433602,5000,35,"selected","x1^2 x2 x3",4,FALSE,5.08100231311091
11,"snr",3.69897000433602,5000,40,"full","x1",1,FALSE,114.048884289484
11,"snr",3.69897000433602,5000,40,"full","x2",1,FALSE,136.749457840832
11,"snr",3.69897000433602,5000,40,"full","x3",1,TRUE,136.046533714745
11,"snr",3.69897000433602,5000,40,"full","x1^2",2,TRUE,353.651025927279
11,"snr",3.69897000433602,5000,40,"full","x1 x2",2,FALSE,302.34195241422
11,"snr",3.69897000433602,5000,40,"full","x2^2",2,TRUE,725.5203769857
11,"snr",3.69897000433602,5000,40,"full","x1 x3",2,FALSE,1791.90032750817
11,"snr",3.69897000433602,5000,40,"full","x2 x3",2,FALSE,1824.45873780569
11,"snr",3.69897000433602,5000,40,"full","x3^2",2,FALSE,671.31802546538
11,"snr",3.69897000433602,5000,40,"full","x1^3",3,FALSE,1837.98663112124
11,"snr",3.69897000433602,5000,40,"full","x1^2 x2",3,FALSE,784.376579508892
11,"snr",3.69897000433602,5000,40,"full","x1 x2^2",3,FALSE,627.16737807776
11,"snr",3.69897000433602,5000,40,"full","x2^3",3,FALSE,1499.38379304324
11,"snr",3.69897000433602,5000,40,"full","x1^2 x3",3,TRUE,1249.22021081722
11,"snr",3.69897000433602,5000,40,"full","x1 x2 x3",3,FALSE,1262.75529868998
11,"snr",3.69897000433602,5000,40,"full","x2^2 x3",3,TRUE,1117.63993764997
11,"snr",3.69897000433602,5000,40,"full","x1 x3^2",3,FALSE,880.086706280817
11,"snr",3.69897000433602,5000,40,"full","x2 x3^2",3,FALSE,725.064193728283
11,"snr",3.69897000433602,5000,40,"full","x3^3",3,TRUE,1703.46826349168
11,"snr",3.69897000433602,5000,40,"full","x1^4",4,FALSE,1002.57321219238
11,"snr",3.69897000433602,5000,40,"full","x1^3 x2",4,FALSE,528.160141005355
11,"snr",3.69897000433602,5000,40,"full","x1^2 x2^2",4,FALSE,482.020953339641
11,"snr",3.69897000433602,5000,40,"full","x1 x2^3",4,FALSE,709.650577188759
11,"snr",3.69897000433602,5000,40,"full","x2^4",4,FALSE,3036.96972418896
11,"snr",3.69897000433602,5000,40,"full","x1^3 x3",4,TRUE,2564.44209851429
11,"snr",3.69897000433602,5000,40,"full","x1^2 x2 x3",4,FALSE,1985.47748201049
11,"snr",3.69897000433602,5000,40,"full","x1 x2^2 x3",4,FALSE,2244.20202762301
11,"snr",3.69897000433602,5000,40,"full","x2^3 x3",4,FALSE,4108.82631893657
11,"snr",3.69897000433602,5000,40,"full","x1^2 x3^2",4,FALSE,2641.01854068544
11,"snr",3.69897000433602,5000,40,"full","x1 x2 x3^2",4,FALSE,1505.6127792633
11,"snr",3.69897000433602,5000,40,"full","x2^2 x3^2",4,FALSE,1509.16879510534
11,"snr",3.69897000433602,5000,40,"full","x1 x3^3",4,FALSE,3857.54067812161
11,"snr",3.69897000433602,5000,40,"full","x2 x3^3",4,FALSE,4317.17743926806
11,"snr",3.69897000433602,5000,40,"full","x3^4",4,FALSE,4852.0876252041
11,"snr",3.69897000433602,5000,40,"full","x1^5",5,FALSE,1600.84997213541
11,"snr",3.69897000433602,5000,40,"full","x1^4 x2",5,FALSE,813.944981690516
11,"snr",3.69897000433602,5000,40,"full","x1^3 x2^2",5,FALSE,905.146625147051
11,"snr",3.69897000433602,5000,40,"full","x1^2 x2^3",5,FALSE,935.69688486033
11,"snr",3.69897000433602,5000,40,"full","x1 x2^4",5,FALSE,1696.19038616881
11,"snr",3.69897000433602,5000,40,"full","x2^5",5,FALSE,2669.45553966317
11,"snr",3.69897000433602,5000,40,"full","x1^4 x3",5,FALSE,1457.14139552776
11,"snr",3.69897000433602,5000,40,"full","x1^3 x2 x3",5,FALSE,777.105998189919
11,"snr",3.69897000433602,5000,40,"full","x1^2 x2^2 x3",5,FALSE,667.995749298178
11,"snr",3.69897000433602,5000,40,"full","x1 x2^3 x3",5,FALSE,664.571404069307
11,"snr",3.69897000433602,5000,40,"full","x2^4 x3",5,FALSE,1251.24808729489
11,"snr",3.69897000433602,5000,40,"full","x1^3 x3^2",5,FALSE,1863.60412648213
11,"snr",3.69897000433602,5000,40,"full","x1^2 x2 x3^2",5,FALSE,1392.04131194566
11,"snr",3.69897000433602,5000,40,"full","x1 x2^2 x3^2",5,FALSE,1274.01104039163
11,"snr",3.69897000433602,5000,40,"full","x2^3 x3^2",5,FALSE,1737.80524856401
11,"snr",3.69897000433602,5000,40,"full","x1^2 x3^3",5,FALSE,1562.403878808
11,"snr",3.69897000433602,5000,40,"full","x1 x2 x3^3",5,FALSE,950.133800469048
11,"snr",3.69897000433602,5000,40,"full","x2^2 x3^3",5,FALSE,839.073850370828
11,"snr",3.69897000433602,5000,40,"full","x1 x3^4",5,FALSE,2345.40022728081
11,"snr",3.69897000433602,5000,40,"full","x2 x3^4",5,FALSE,2373.9374017832
11,"snr",3.69897000433602,5000,40,"full","x3^5",5,FALSE,4895.06140692399
11,"snr",3.69897000433602,5000,40,"trimmed","x1",1,FALSE,28.8611226104275
11,"snr",3.69897000433602,5000,40,"trimmed","x2",1,FALSE,27.4274197186721
11,"snr",3.69897000433602,5000,40,"trimmed","x3",1,TRUE,62.0180171215621
11,"snr",3.69897000433602,5000,40,"trimmed","x1^2",2,TRUE,76.0312541007648
11,"snr",3.69897000433602,5000,40,"trimmed","x1 x2",2,FALSE,35.9789600240546
11,"snr",3.69897000433602,5000,40,"trimmed","x2^2",2,TRUE,24.6021690395176
11,"snr",3.69897000433602,5000,40,"trimmed","x1 x3",2,FALSE,106.350924175307
11,"snr",3.69897000433602,5000,40,"trimmed","x2 x3",2,FALSE,108.832833176712
11,"snr",3.69897000433602,5000,40,"trimmed","x3^2",2,FALSE,107.491961534602
11,"snr",3.69897000433602,5000,40,"trimmed","x1^3",3,FALSE,77.8631253487622
11,"snr",3.69897000433602,5000,40,"trimmed","x1^2 x2",3,FALSE,39.5255843851913
11,"snr",3.69897000433602,5000,40,"trimmed","x1 x2^2",3,FALSE,38.4145407813302
11,"snr",3.69897000433602,5000,40,"trimmed","x2^3",3,FALSE,96.6791491015607
11,"snr",3.69897000433602,5000,40,"trimmed","x1^2 x3",3,TRUE,110.242784030216
11,"snr",3.69897000433602,5000,40,"trimmed","x1 x2 x3",3,FALSE,115.296208868119
11,"snr",3.69897000433602,5000,40,"trimmed","x2^2 x3",3,TRUE,245.088897204997
11,"snr",3.69897000433602,5000,40,"trimmed","x1 x3^2",3,FALSE,94.0952882255035
11,"snr",3.69897000433602,5000,40,"trimmed","x2 x3^2",3,FALSE,96.4396198464685
11,"snr",3.69897000433602,5000,40,"trimmed","x3^3",3,TRUE,469.174428406257
11,"snr",3.69897000433602,5000,40,"trimmed","x1^4",4,FALSE,78.4845030838889
11,"snr",3.69897000433602,5000,40,"trimmed","x1^3 x2",4,FALSE,30.6445665899136
11,"snr",3.69897000433602,5000,40,"trimmed","x1^2 x2^2",4,FALSE,26.4232075155849
11,"snr",3.69897000433602,5000,40,"trimmed","x1 x2^3",4,FALSE,43.2969248045663
11,"snr",3.69897000433602,5000,40,"trimmed","x2^4",4,FALSE,72.4076305779184
11,"snr",3.69897000433602,5000,40,"trimmed","x1^3 x3",4,TRUE,87.8883306505083
11,"snr",3.69897000433602,5000,40,"trimmed","x1^2 x2 x3",4,FALSE,42.4023898085406
11,"snr",3.69897000433602,5000,40,"trimmed","x1 x2^2 x3",4,FALSE,44.75251802421
11,"snr",3.69897000433602,5000,40,"trimmed","x2^3 x3",4,FALSE,71.5352337092485
11,"snr",3.69897000433602,5000,40,"trimmed","x1^2 x3^2",4,FALSE,83.2435540662761
11,"snr",3.69897000433602,5000,40,"trimmed","x1 x2 x3^2",4,FALSE,74.5329273295884
11,"snr",3.69897000433602,5000,40,"trimmed","x2^2 x3^2",4,FALSE,123.30581196431
11,"snr",3.69897000433602,5000,40,"trimmed","x1 x3^3",4,FALSE,108.860431402876
11,"snr",3.69897000433602,5000,40,"trimmed","x2 x3^3",4,FALSE,108.606275760591
11,"snr",3.69897000433602,5000,40,"trimmed","x3^4",4,FALSE,504.78833561775
11,"snr",3.69897000433602,5000,40,"truth","x3",1,TRUE,11.3674282833088
11,"snr",3.69897000433602,5000,40,"truth","x1^2",2,TRUE,2.40760480841354
11,"snr",3.69897000433602,5000,40,"truth","x2^2",2,TRUE,2.3030867806076
11,"snr",3.69897000433602,5000,40,"truth","x1^2 x3",3,TRUE,2.28698871265573
11,"snr",3.69897000433602,5000,40,"truth","x2^2 x3",3,TRUE,2.62130021071848
11,"snr",3.69897000433602,5000,40,"truth","x1^3 x3",4,TRUE,1.2440068986378
11,"snr",3.69897000433602,5000,40,"truth","x3^3",3,TRUE,11.3588950258031
11,"snr",3.69897000433602,5000,40,"selected","x3",1,TRUE,11.8720156643246
11,"snr",3.69897000433602,5000,40,"selected","x1^2",2,TRUE,2.42062238102785
11,"snr",3.69897000433602,5000,40,"selected","x2^2",2,TRUE,2.50523322929481
11,"snr",3.69897000433602,5000,40,"selected","x1 x3",2,FALSE,4.25193228547248
11,"snr",3.69897000433602,5000,40,"selected","x1^2 x3",3,TRUE,2.84601979255502
11,"snr",3.69897000433602,5000,40,"selected","x2^2 x3",3,TRUE,2.6642333705267
11,"snr",3.69897000433602,5000,40,"selected","x3^3",3,TRUE,11.7564953982921
11,"snr",3.69897000433602,5000,40,"selected","x1^3 x3",4,TRUE,3.8652790333163
11,"snr",3.69897000433602,5000,40,"selected","x1 x2^2 x3",4,FALSE,2.14577231133895
11,"snr",3.69897000433602,5000,45,"full","x1",1,FALSE,115.836953054969
11,"snr",3.69897000433602,5000,45,"full","x2",1,FALSE,140.184253920457
11,"snr",3.69897000433602,5000,45,"full","x3",1,TRUE,137.605611652396
11,"snr",3.69897000433602,5000,45,"full","x1^2",2,TRUE,352.001152091715
11,"snr",3.69897000433602,5000,45,"full","x1 x2",2,FALSE,306.56951894845
11,"snr",3.69897000433602,5000,45,"full","x2^2",2,TRUE,733.984998468653
11,"snr",3.69897000433602,5000,45,"full","x1 x3",2,FALSE,1799.80252070675
11,"snr",3.69897000433602,5000,45,"full","x2 x3",2,FALSE,1860.22872045049
11,"snr",3.69897000433602,5000,45,"full","x3^2",2,FALSE,682.42534200261
11,"snr",3.69897000433602,5000,45,"full","x1^3",3,FALSE,1890.48501510742
11,"snr",3.69897000433602,5000,45,"full","x1^2 x2",3,FALSE,801.304454191926
11,"snr",3.69897000433602,5000,45,"full","x1 x2^2",3,FALSE,642.875388081776
11,"snr",3.69897000433602,5000,45,"full","x2^3",3,FALSE,1532.91180127913
11,"snr",3.69897000433602,5000,45,"full","x1^2 x3",3,TRUE,1248.83229923492
11,"snr",3.69897000433602,5000,45,"full","x1 x2 x3",3,FALSE,1256.35551562971
11,"snr",3.69897000433602,5000,45,"full","x2^2 x3",3,TRUE,1131.75707855546
11,"snr",3.69897000433602,5000,45,"full","x1 x3^2",3,FALSE,875.996277418973
11,"snr",3.69897000433602,5000,45,"full","x2 x3^2",3,FALSE,726.650522344438
11,"snr",3.69897000433602,5000,45,"full","x3^3",3,TRUE,1741.27946137498
11,"snr",3.69897000433602,5000,45,"full","x1^4",4,FALSE,1000.49113971934
11,"snr",3.69897000433602,5000,45,"full","x1^3 x2",4,FALSE,542.86449509272
11,"snr",3.69897000433602,5000,45,"full","x1^2 x2^2",4,FALSE,498.285694724796
11,"snr",3.69897000433602,5000,45,"full","x1 x2^3",4,FALSE,706.664556374294
11,"snr",3.69897000433602,5000,45,"full","x2^4",4,FALSE,3003.00035449908
11,"snr",3.69897000433602,5000,45,"full","x1^3 x3",4,TRUE,2539.60342429756
11,"snr",3.69897000433602,5000,45,"full","x1^2 x2 x3",4,FALSE,1924.87388786075
11,"snr",3.69897000433602,5000,45,"full","x1 x2^2 x3",4,FALSE,2188.74270310333
11,"snr",3.69897000433602,5000,45,"full","x2^3 x3",4,FALSE,4104.6547909058
11,"snr",3.69897000433602,5000,45,"full","x1^2 x3^2",4,FALSE,2564.11642221993
11,"snr",3.69897000433602,5000,45,"full","x1 x2 x3^2",4,FALSE,1486.50519226354
11,"snr",3.69897000433602,5000,45,"full","x2^2 x3^2",4,FALSE,1525.96839272983
11,"snr",3.69897000433602,5000,45,"full","x1 x3^3",4,FALSE,3940.15429263254
11,"snr",3.69897000433602,5000,45,"full","x2 x3^3",4,FALSE,4448.15993135151
11,"snr",3.69897000433602,5000,45,"full","x3^4",4,FALSE,4959.18759559779
11,"snr",3.69897000433602,5000,45,"full","x1^5",5,FALSE,1665.63262339991
11,"snr",3.69897000433602,5000,45,"full","x1^4 x2",5,FALSE,835.019484587376
11,"snr",3.69897000433602,5000,45,"full","x1^3 x2^2",5,FALSE,936.783686710748
11,"snr",3.69897000433602,5000,45,"full","x1^2 x2^3",5,FALSE,975.607883401581
11,"snr",3.69897000433602,5000,45,"full","x1 x2^4",5,FALSE,1711.93645459914
11,"snr",3.69897000433602,5000,45,"full","x2^5",5,FALSE,2650.56261755602
11,"snr",3.69897000433602,5000,45,"full","x1^4 x3",5,FALSE,1442.09004574981
11,"snr",3.69897000433602,5000,45,"full","x1^3 x2 x3",5,FALSE,779.051675072432
11,"snr",3.69897000433602,5000,45,"full","x1^2 x2^2 x3",5,FALSE,679.462556084549
11,"snr",3.69897000433602,5000,45,"full","x1 x2^3 x3",5,FALSE,662.427902471085
11,"snr",3.69897000433602,5000,45,"full","x2^4 x3",5,FALSE,1229.20004203807
11,"snr",3.69897000433602,5000,45,"full","x1^3 x3^2",5,FALSE,1828.37395124211
11,"snr",3.69897000433602,5000,45,"full","x1^2 x2 x3^2",5,FALSE,1350.03670893077
11,"snr",3.69897000433602,5000,45,"full","x1 x2^2 x3^2",5,FALSE,1245.37504649948
11,"snr",3.69897000433602,5000,45,"full","x2^3 x3^2",5,FALSE,1739.29977000537
11,"snr",3.69897000433602,5000,45,"full","x1^2 x3^3",5,FALSE,1501.78141105901
11,"snr",3.69897000433602,5000,45,"full","x1 x2 x3^3",5,FALSE,914.020171637718
11,"snr",3.69897000433602,5000,45,"full","x2^2 x3^3",5,FALSE,840.964341494986
11,"snr",3.69897000433602,5000,45,"full","x1 x3^4",5,FALSE,2385.21067987388
11,"snr",3.69897000433602,5000,45,"full","x2 x3^4",5,FALSE,2443.36298395687
11,"snr",3.69897000433602,5000,45,"full","x3^5",5,FALSE,5025.87483466601
11,"snr",3.69897000433602,5000,45,"trimmed","x1",1,FALSE,28.7798772889545
11,"snr",3.69897000433602,5000,45,"trimmed","x2",1,FALSE,27.3652148441492
11,"snr",3.69897000433602,5000,45,"trimmed","x3",1,TRUE,62.2810581778441
11,"snr",3.69897000433602,5000,45,"trimmed","x1^2",2,TRUE,76.1480593793315
11,"snr",3.69897000433602,5000,45,"trimmed","x1 x2",2,FALSE,35.8603247118545
11,"snr",3.69897000433602,5000,45,"trimmed","x2^2",2,TRUE,24.5480114424422
11,"snr",3.69897000433602,5000,45,"trimmed","x1 x3",2,FALSE,105.466290867953
11,"snr",3.69897000433602,5000,45,"trimmed","x2 x3",2,FALSE,108.571365947592
11,"snr",3.69897000433602,5000,45,"trimmed","x3^2",2,FALSE,108.120075005156
11,"snr",3.69897000433602,5000,45,"trimmed","x1^3",3,FALSE,77.4798560024248
11,"snr",3.69897000433602,5000,45,"trimmed","x1^2 x2",3,FALSE,39.6869400451325
11,"snr",3.69897000433602,5000,45,"trimmed","x1 x2^2",3,FALSE,38.3105083487185
11,"snr",3.69897000433602,5000,45,"trimmed","x2^3",3,FALSE,94.7661794523296
11,"snr",3.69897000433602,5000,45,"trimmed","x1^2 x3",3,TRUE,109.640664420761
11,"snr",3.69897000433602,5000,45,"trimmed","x1 x2 x3",3,FALSE,115.216640106692
11,"snr",3.69897000433602,5000,45,"trimmed","x2^2 x3",3,TRUE,242.164955522884
11,"snr",3.69897000433602,5000,45,"trimmed","x1 x3^2",3,FALSE,94.1887347993405
11,"snr",3.69897000433602,5000,45,"trimmed","x2 x3^2",3,FALSE,95.3687662201025
11,"snr",3.69897000433602,5000,45,"trimmed","x3^3",3,TRUE,473.393983106135
11,"snr",3.69897000433602,5000,45,"trimmed","x1^4",4,FALSE,78.7798629568163
11,"snr",3.69897000433602,5000,45,"trimmed","x1^3 x2",4,FALSE,30.5927125866853
11,"snr",3.69897000433602,5000,45,"trimmed","x1^2 x2^2",4,FALSE,26.3972534033968
11,"snr",3.69897000433602,5000,45,"trimmed","x1 x2^3",4,FALSE,43.5251845894334
11,"snr",3.69897000433602,5000,45,"trimmed","x2^4",4,FALSE,71.2695498806437
11,"snr",3.69897000433602,5000,45,"trimmed","x1^3 x3",4,TRUE,87.0946843320704
11,"snr",3.69897000433602,5000,45,"trimmed","x1^2 x2 x3",4,FALSE,42.7345959998491
11,"snr",3.69897000433602,5000,45,"trimmed","x1 x2^2 x3",4,FALSE,44.6664149666923
11,"snr",3.69897000433602,5000,45,"trimmed","x2^3 x3",4,FALSE,71.1266991473533
11,"snr",3.69897000433602,5000,45,"trimmed","x1^2 x3^2",4,FALSE,82.3787120402661
11,"snr",3.69897000433602,5000,45,"trimmed","x1 x2 x3^2",4,FALSE,74.1605394318893
11,"snr",3.69897000433602,5000,45,"trimmed","x2^2 x3^2",4,FALSE,121.574976818409
11,"snr",3.69897000433602,5000,45,"trimmed","x1 x3^3",4,FALSE,108.500834444429
11,"snr",3.69897000433602,5000,45,"trimmed","x2 x3^3",4,FALSE,108.76351526309
11,"snr",3.69897000433602,5000,45,"trimmed","x3^4",4,FALSE,509.514529470715
11,"snr",3.69897000433602,5000,45,"truth","x3",1,TRUE,11.3667597331888
11,"snr",3.69897000433602,5000,45,"truth","x1^2",2,TRUE,2.40287251898156
11,"snr",3.69897000433602,5000,45,"truth","x2^2",2,TRUE,2.30697357835081
11,"snr",3.69897000433602,5000,45,"truth","x1^2 x3",3,TRUE,2.28204356875693
11,"snr",3.69897000433602,5000,45,"truth","x2^2 x3",3,TRUE,2.62348398162016
11,"snr",3.69897000433602,5000,45,"truth","x1^3 x3",4,TRUE,1.24474070950026
11,"snr",3.69897000433602,5000,45,"truth","x3^3",3,TRUE,11.3608069160257
11,"snr",3.69897000433602,5000,45,"selected","x3",1,TRUE,37.7183576409105
11,"snr",3.69897000433602,5000,45,"selected","x1^2",2,TRUE,3.86496489961564
11,"snr",3.69897000433602,5000,45,"selected","x2^2",2,TRUE,2.75263996348846
11,"snr",3.69897000433602,5000,45,"selected","x1 x3",2,FALSE,22.3288730842445
11,"snr",3.69897000433602,5000,45,"selected","x2 x3",2,FALSE,1.19552634461951
11,"snr",3.69897000433602,5000,45,"selected","x3^2",2,FALSE,40.2136916702581
11,"snr",3.69897000433602,5000,45,"selected","x1^2 x3",3,TRUE,4.10473791256309
11,"snr",3.69897000433602,5000,45,"selected","x2^2 x3",3,TRUE,3.16445047467218
11,"snr",3.69897000433602,5000,45,"selected","x3^3",3,TRUE,255.834582510217
11,"snr",3.69897000433602,5000,45,"selected","x1^3 x3",4,TRUE,4.21433492524909
11,"snr",3.69897000433602,5000,45,"selected","x1 x2^2 x3",4,FALSE,2.61008138543503
11,"snr",3.69897000433602,5000,45,"selected","x1 x3^3",4,FALSE,12.5840309137419
11,"snr",3.69897000433602,5000,45,"selected","x3^4",4,FALSE,218.692685080007
11,"snr",3.69897000433602,5000,50,"full","x1",1,FALSE,116.999462528116
11,"snr",3.69897000433602,5000,50,"full","x2",1,FALSE,143.906205361153
11,"snr",3.69897000433602,5000,50,"full","x3",1,TRUE,138.505800468987
11,"snr",3.69897000433602,5000,50,"full","x1^2",2,TRUE,359.535590569165
11,"snr",3.69897000433602,5000,50,"full","x1 x2",2,FALSE,308.241585288073
11,"snr",3.69897000433602,5000,50,"full","x2^2",2,TRUE,752.94679787177
11,"snr",3.69897000433602,5000,50,"full","x1 x3",2,FALSE,1827.79653066041
11,"snr",3.69897000433602,5000,50,"full","x2 x3",2,FALSE,1925.67364094013
11,"snr",3.69897000433602,5000,50,"full","x3^2",2,FALSE,682.667247678596
11,"snr",3.69897000433602,5000,50,"full","x1^3",3,FALSE,1930.84817922079
11,"snr",3.69897000433602,5000,50,"full","x1^2 x2",3,FALSE,818.124981775494
11,"snr",3.69897000433602,5000,50,"full","x1 x2^2",3,FALSE,676.561128441873
11,"snr",3.69897000433602,5000,50,"full","x2^3",3,FALSE,1571.62424672495
11,"snr",3.69897000433602,5000,50,"full","x1^2 x3",3,TRUE,1288.75399670884
11,"snr",3.69897000433602,5000,50,"full","x1 x2 x3",3,FALSE,1291.78781627909
11,"snr",3.69897000433602,5000,50,"full","x2^2 x3",3,TRUE,1135.76289218774
11,"snr",3.69897000433602,5000,50,"full","x1 x3^2",3,FALSE,906.158447086586
11,"snr",3.69897000433602,5000,50,"full","x2 x3^2",3,FALSE,739.4612034266
11,"snr",3.69897000433602,5000,50,"full","x3^3",3,TRUE,1756.8151643166
11,"snr",3.69897000433602,5000,50,"full","x1^4",4,FALSE,1022.37037558367
11,"snr",3.69897000433602,5000,50,"full","x1^3 x2",4,FALSE,546.326977464994
11,"snr",3.69897000433602,5000,50,"full","x1^2 x2^2",4,FALSE,504.285286154866
11,"snr",3.69897000433602,5000,50,"full","x1 x2^3",4,FALSE,710.890335226269
11,"snr",3.69897000433602,5000,50,"full","x2^4",4,FALSE,3056.79058425607
11,"snr",3.69897000433602,5000,50,"full","x1^3 x3",4,TRUE,2613.23637394825
11,"snr",3.69897000433602,5000,50,"full","x1^2 x2 x3",4,FALSE,1971.25116532323
11,"snr",3.69897000433602,5000,50,"full","x1 x2^2 x3",4,FALSE,2251.34833977951
11,"snr",3.69897000433602,5000,50,"full","x2^3 x3",4,FALSE,4392.41675192783
11,"snr",3.69897000433602,5000,50,"full","x1^2 x3^2",4,FALSE,2625.46606961754
11,"snr",3.69897000433602,5000,50,"full","x1 x2 x3^2",4,FALSE,1519.00892589755
11,"snr",3.69897000433602,5000,50,"full","x2^2 x3^2",4,FALSE,1615.40838725975
11,"snr",3.69897000433602,5000,50,"full","x1 x3^3",4,FALSE,3994.19235873511
11,"snr",3.69897000433602,5000,50,"full","x2 x3^3",4,FALSE,4580.62118558811
11,"snr",3.69897000433602,5000,50,"full","x3^4",4,FALSE,4961.59158482553
11,"snr",3.69897000433602,5000,50,"full","x1^5",5,FALSE,1704.84609636275
11,"snr",3.69897000433602,5000,50,"full","x1^4 x2",5,FALSE,854.463081525717
11,"snr",3.69897000433602,5000,50,"full","x1^3 x2^2",5,FALSE,996.70604091996
11,"snr",3.69897000433602,5000,50,"full","x1^2 x2^3",5,FALSE,998.367314867746
11,"snr",3.69897000433602,5000,50,"full","x1 x2^4",5,FALSE,1830.53033101342
11,"snr",3.69897000433602,5000,50,"full","x2^5",5,FALSE,2656.81258989782
11,"snr",3.69897000433602,5000,50,"full","x1^4 x3",5,FALSE,1497.99317009874
11,"snr",3.69897000433602,5000,50,"full","x1^3 x2 x3",5,FALSE,796.330934880392
11,"snr",3.69897000433602,5000,50,"full","x1^2 x2^2 x3",5,FALSE,705.390951934693
11,"snr",3.69897000433602,5000,50,"full","x1 x2^3 x3",5,FALSE,679.104974151059
11,"snr",3.69897000433602,5000,50,"full","x2^4 x3",5,FALSE,1318.69761157101
11,"snr",3.69897000433602,5000,50,"full","x1^3 x3^2",5,FALSE,1883.88453239503
11,"snr",3.69897000433602,5000,50,"full","x1^2 x2 x3^2",5,FALSE,1373.02469471189
11,"snr",3.69897000433602,5000,50,"full","x1 x2^2 x3^2",5,FALSE,1272.71324789075
11,"snr",3.69897000433602,5000,50,"full","x2^3 x3^2",5,FALSE,1838.44102777764
11,"snr",3.69897000433602,5000,50,"full","x1^2 x3^3",5,FALSE,1540.37469685943
11,"snr",3.69897000433602,5000,50,"full","x1 x2 x3^3",5,FALSE,940.384120923796
11,"snr",3.69897000433602,5000,50,"full","x2^2 x3^3",5,FALSE,882.0223463084
11,"snr",3.69897000433602,5000,50,"full","x1 x3^4",5,FALSE,2434.07949506197
11,"snr",3.69897000433602,5000,50,"full","x2 x3^4",5,FALSE,2496.58241238926
11,"snr",3.69897000433602,5000,50,"full","x3^5",5,FALSE,5053.5309753991
11,"snr",3.69897000433602,5000,50,"trimmed","x1",1,FALSE,28.9110314944083
11,"snr",3.69897000433602,5000,50,"trimmed","x2",1,FALSE,27.3827574825212
11,"snr",3.69897000433602,5000,50,"trimmed","x3",1,TRUE,62.2854431360709
11,"snr",3.69897000433602,5000,50,"trimmed","x1^2",2,TRUE,76.5303712066353
11,"snr",3.69897000433602,5000,50,"trimmed","x1 x2",2,FALSE,36.054296627238
11,"snr",3.69897000433602,5000,50,"trimmed","x2^2",2,TRUE,24.5592090485163
11,"snr",3.69897000433602,5000,50,"trimmed","x1 x3",2,FALSE,106.333046388734
11,"snr",3.69897000433602,5000,50,"trimmed","x2 x3",2,FALSE,109.139025919329
11,"snr",3.69897000433602,5000,50,"trimmed","x3^2",2,FALSE,108.951411467686
11,"snr",3.69897000433602,5000,50,"trimmed","x1^3",3,FALSE,78.1249370158204
11,"snr",3.69897000433602,5000,50,"trimmed","x1^2 x2",3,FALSE,39.8288378321491
11,"snr",3.69897000433602,5000,50,"trimmed","x1 x2^2",3,FALSE,38.653424227842
11,"snr",3.69897000433602,5000,50,"trimmed","x2^3",3,FALSE,94.9600617285106
11,"snr",3.69897000433602,5000,50,"trimmed","x1^2 x3",3,TRUE,110.467077687089
11,"snr",3.69897000433602,5000,50,"trimmed","x1 x2 x3",3,FALSE,115.480995360964
11,"snr",3.69897000433602,5000,50,"trimmed","x2^2 x3",3,TRUE,243.639228444531
11,"snr",3.69897000433602,5000,50,"trimmed","x1 x3^2",3,FALSE,94.3485533274872
11,"snr",3.69897000433602,5000,50,"trimmed","x2 x3^2",3,FALSE,95.7622245116612
11,"snr",3.69897000433602,5000,50,"trimmed","x3^3",3,TRUE,473.073576953494
11,"snr",3.69897000433602,5000,50,"trimmed","x1^4",4,FALSE,79.1151126457664
11,"snr",3.69897000433602,5000,50,"trimmed","x1^3 x2",4,FALSE,30.7250839982502
11,"snr",3.69897000433602,5000,50,"trimmed","x1^2 x2^2",4,FALSE,26.5624382599063
11,"snr",3.69897000433602,5000,50,"trimmed","x1 x2^3",4,FALSE,43.6264968942682
11,"snr",3.69897000433602,5000,50,"trimmed","x2^4",4,FALSE,71.5140917562904
11,"snr",3.69897000433602,5000,50,"trimmed","x1^3 x3",4,TRUE,88.0178413547531
11,"snr",3.69897000433602,5000,50,"trimmed","x1^2 x2 x3",4,FALSE,42.6895091137731
11,"snr",3.69897000433602,5000,50,"trimmed","x1 x2^2 x3",4,FALSE,44.8048769951467
11,"snr",3.69897000433602,5000,50,"trimmed","x2^3 x3",4,FALSE,71.3882678710502
11,"snr",3.69897000433602,5000,50,"trimmed","x1^2 x3^2",4,FALSE,82.9059101379018
11,"snr",3.69897000433602,5000,50,"trimmed","x1 x2 x3^2",4,FALSE,74.2867319347808
11,"snr",3.69897000433602,5000,50,"trimmed","x2^2 x3^2",4,FALSE,122.335233453437
