"system","eq","trial","snr","n","sg_order","sg_window","sigma","bp_lm","bp_p","bp_r2","white_lm","white_p","var_ratio","rho1","durbin_watson","sel_sigma","sel_bp_lm","sel_bp_p","sel_bp_r2","sel_white_lm","sel_white_p","sel_var_ratio","sel_rho1","sel_durbin_watson","selected","selected_intercept","screen_exact_truth","truth_in_selected","final","final_intercept","success","truth_in_final","n_spurious_final","truth_support_all_kept","var_e","var_d","var_g","var_h","var_dtrunc","var_dnoise","corr_e_d","corr_e_dtrunc","corr_e_g","r2_e_on_d","rho1_d","rho1_dtrunc","noise_sd_state"
"aizawa",3,16,57,5000,4,13,0.0200125381121783,0.0207105422106768,0.885570293137212,4.14210844213536e-06,2.87376904570972,0.237667052728219,1.43892381340665,0.676193869636815,0.646117690609388,0.0200099017996469,0.0170102709045614,0.89623143102298,3.40205418091227e-06,3.00660202423909,0.222394819138068,1.43713543597134,0.676160940012215,0.64616416961271,"x3;x1^2;x1 x2;x2^2;x3^2;x1^2 x2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1^3 x2^2;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x2^2 x3^3",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.000400501681691389,0.000399598579661334,1.10628416497057e-06,3.5372632759899e-08,1.14869546062865e-10,0.000399601557189949,0.99857873979787,-0.00665651151158748,0.0485472246740643,0.997159499576301,0.675870279639037,0.991990981343667,0.00105470328630614
"aizawa",3,16,60,5000,4,13,0.0140475866443094,0.941399487918168,0.3319181888862,0.000188279897583634,7.31092339715042,0.0258495600225912,1.43218851829215,0.677224566055944,0.641702541407932,0.0140386962208688,0.743734019341513,0.38846735783611,0.000148746803868303,6.72086507752331,0.0347202378476864,1.41660383344884,0.676854494173414,0.642482307165824,"x3;x1^2;x1 x2;x2^2;x1^2 x2;x1 x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1^3 x2^2;x1^4 x3;x1^2 x2^2 x3;x2^4 x3",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.000197334690529381,0.000198155847464414,5.67596249651046e-07,3.69347894591889e-08,1.14869546062865e-10,0.000198155882814656,0.998502066823082,-0.00249865203422226,-0.0108728532491473,0.997006377449966,0.678023036598748,0.991990981343667,0.000746672745316529
"aizawa",3,16,Inf,5000,4,13,9.48324548858157e-06,1647.92279535499,0,0.329584559070999,2147.21301711595,0,364.713719990073,0.992297500120024,0.0153940978461463,0.00648315534796906,67.8803436775872,1.73724416087653e-16,0.0135760687355174,68.3095212169135,1.46816861867535e-15,68.8728580107828,0.998324539553738,0.00335067454242684,"x3;x1^2;x1 x2;x2^2;x1^2 x3;x3^3;x1^4;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1^3 x2^2;x1^4 x3;x1^2 x2^2 x3;x2^4 x3",TRUE,FALSE,FALSE,"x3;x1^2;x1 x2;x2^2;x1^2 x3;x3^3;x1^4;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1^3 x2^2;x1^2 x2^2 x3;x2^4 x3",TRUE,FALSE,FALSE,12,TRUE,8.99319449967027e-11,1.14869546062865e-10,9.51231336183165e-15,2.46885896976557e-11,1.14869546062865e-10,0,0.885278827701999,0.885278827701999,-0.0386676723997178,0.783718602777425,0.991990981343667,0.991990981343667,0
"aizawa",3,17,10,5000,4,13,5.67988892172813,4.89205757655163,0.0269805131175275,0.000978411515310326,16.9818798929789,0.000205320179405145,1.5310217374511,0.673335620018935,0.643812509977541,5.68872601945007,1.55417987995024,0.212519436687651,0.000310835975990049,9.61611860971457,0.00816368756298175,1.50553720074017,0.67463111697978,0.641364660020633,"x3;x1^2;x2^2;x1^2 x3",TRUE,FALSE,FALSE,"x1^2;x2^2",TRUE,FALSE,FALSE,0,FALSE,32.26113816317,32.21251807005,0.0696553929070967,0.023907750863199,8.32916319022477e-11,32.2125199203625,0.99908413698148,-0.0139921378005403,0.0357618617120175,0.998169112768028,0.67293542328754,0.97780081729517,0.300036310664756
"aizawa",3,17,20,5000,4,13,1.81336637593304,0.545327384030033,0.460233232996496,0.000109065476806007,3.52814871960014,0.171345317216098,1.29902302508772,0.679145066651432,0.638035787400915,1.81399624151698,1.00743892109206,0.315517176975411,0.000201487784218411,6.65496447402666,0.035883337166626,1.29286931070511,0.679360528044416,0.637592582228982,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3",TRUE,FALSE,FALSE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3",TRUE,FALSE,FALSE,0,TRUE,3.28829761336451,3.27995604467282,0.00756685655120262,0.000909231964240054,8.32916319022477e-11,3.27995569868609,0.998878823542717,0.00916679810393644,0.0498669579680364,0.997758904122082,0.678789160919472,0.97780081729517,0.0948798122454497
"aizawa",3,17,30,5000,4,13,0.570583581067103,2.19419506340708,0.13853155989958,0.000438839012681416,9.54734676741566,0.00844928561569877,1.24854962682108,0.68431064537023,0.626960096040505,0.572284313572918,3.51362530519645,0.0608661314905489,0.00070272506103929,11.0761809072077,0.00393403188681781,1.29369355693647,0.686363490272293,0.623264189373176,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^2 x2 x3;x1^2 x2^2 x3;x1^2 x2 x3^2",TRUE,FALSE,FALSE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^2 x2^2 x3",TRUE,FALSE,FALSE,2,TRUE,0.325565622983359,0.325525186315212,0.000695818411715194,4.83270425235307e-05,8.32916319022477e-11,0.325524870727527,0.998877582927384,0.0295768034772695,0.0254931080512793,0.997756425674852,0.684488932021227,0.97780081729517,0.0300036310664756
"aizawa",3,17,40,5000,4,13,0.185725104195607,1.12375079062751,0.289112242870326,0.000224750158125502,1.17084112569055,0.556871613047428,1.59740271989601,0.676215904449349,0.639526622075409,0.185685409208337,1.15850683041026,0.281775426020972,0.000231701366082051,1.20151465533237,0.548396163202903,1.60367330028099,0.676114033891956,0.639778362350647,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^3 x3;x1^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.0344938143284692,0.0344476903644016,7.69414747171776e-05,5.79543582886224e-06,8.32916319022477e-11,0.0344477466984312,0.998807846570915,-0.0170925799027293,0.0394781919367304,0.997617114371628,0.676159936012887,0.97780081729517,0.00948798122454497
"aizawa",3,17,45,5000,4,13,0.10155340354287,0.547905724453173,0.459174678798681,0.000109581144890635,6.89603556236011,0.0318086255845182,1.58294593653502,0.686484542083353,0.620832563304994,0.101553419126771,0.548225394067291,0.459043705052529,0.000109645078813458,6.89848466156782,0.0317696981837904,1.58289555221206,0.686484272590545,0.620832663678213,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.010313093771141,0.0102894906846095,2.37001560370887e-05,4.04910062913627e-06,8.32916319022477e-11,0.010289432691347,0.998698269533251,0.0310694274977276,0.0509823457412802,0.99739823356871,0.686157122378494,0.97780081729517,0.00533548393519177
"aizawa",3,17,50,5000,4,13,0.0585886686845503,0.247061669679338,0.619151687774417,4.94123339358676e-05,17.8930252135639,0.00013019039438165,1.67546069032504,0.684370706117711,0.622636579498793,0.0585019415947085,0.026581731855478,0.870487688476108,5.3163463710956e-06,13.3349091213119,0.0012716314957243,1.62951849609595,0.684036012162018,0.624239403223324,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x1^2 x2^3",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x3^2",TRUE,FALSE,TRUE,3,TRUE,0.003432632098228,0.003426812225743,7.03079353713527e-06,1.61147752331086e-06,8.32916319022477e-11,0.00342678635349495,0.99877824301021,0.0243014532465452,0.0453946555582313,0.997557978710561,0.684452634345494,0.97780081729517,0.00300036310664756
"aizawa",3,17,55,5000,4,13,0.033026228290863,0.0651322875310544,0.798560690841339,1.30264575062109e-05,47.7785322794809,4.21719360029169e-11,1.71538741331301,0.688710765059181,0.619275360061537,0.0330262097019472,0.0649895941082125,0.798776726835767,1.29979188216425e-05,47.7738536389426,4.22707051488881e-11,1.71546624157603,0.688709995240664,0.619276185925267,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.0010907317551202,0.00108741538965181,2.40295690566773e-06,2.0866424307911e-07,8.32916319022477e-11,0.00108740390365658,0.99879573320278,0.0202666304960765,0.0577813991872453,0.99759291666408,0.688463657208626,0.97780081729517,0.00168722816544442
"aizawa",3,17,57,5000,4,13,0.0258771621665386,0.0442155710981576,0.833453054603287,8.84311421963152e-06,20.191522409249,4.12540526221242e-05,1.24004980698785,0.673557090665933,0.645524680251901,0.0258771600618324,0.044022319873944,0.833812092026839,8.8044639747888e-06,20.1950207231443,4.11819558820015e-05,1.24011052054756,0.673556087097729,0.64552506487079,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.000669627521793337,0.0006691035608764,1.43022915973266e-06,9.02710156028952e-08,8.32916319022477e-11,0.000669113242752439,0.998871582048163,-0.0195689794109068,0.0327919843973891,0.997744437423399,0.67344846421344,0.97780081729517,0.00134021297023455
"aizawa",3,17,60,5000,4,13,0.0174554227572612,0.27990782720385,0.596761636397916,5.59815654407701e-05,12.5565126180765,0.00187667007556048,1.45332401308493,0.671184263474771,0.65348001028769,0.0174554165717165,0.279285403320142,0.597169971587328,5.58570806640285e-05,12.5553480610957,0.00187776313838162,1.45349287325644,0.671183179815571,0.65348083773284,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.000304691783634711,0.000304233579219878,7.08615690871754e-07,1.3904326797976e-07,8.32916319022477e-11,0.000304227558374147,0.998614856048007,0.0185716571393372,0.0443215991223329,0.997231630719781,0.671166871963749,0.97780081729517,0.000948798122454497
"aizawa",3,17,Inf,5000,4,13,8.58916433878815e-06,1060.98355933872,9.97756939452312e-233,0.212196711867744,1676.54922143402,0,1737.50878317355,0.977606441384918,0.0443344734161911,4.58946112665749e-06,300.536170188295,2.5174351245461e-67,0.0601072340376591,535.017466719596,6.64405533647521e-117,117.317120589795,0.93873613826219,0.119193299947521,"x3;x1^2;x2^2;x1 x3;x2 x3;x1^3;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x3;x1^3 x3^2;x2^3 x3^2;x1^2 x3^3",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1 x3;x2 x3;x1^3;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x2^2 x3^2;x2 x3^3;x3^4;x1^4 x3;x1^3 x3^2;x2^3 x3^2;x1^2 x3^3",TRUE,FALSE,TRUE,21,TRUE,7.37737440387101e-11,8.32916319022477e-11,7.50436845941593e-15,9.2929491173438e-12,8.32916319022477e-11,0,0.942198488039817,0.942198488039817,-0.127845381638367,0.887737990864517,0.97780081729517,0.97780081729517,0
"aizawa",3,18,10,5000,4,13,5.29967037149293,0.91340341403157,0.339213002612888,0.000182680682806314,4.31941707105568,0.115358739112592,1.24369178230131,0.683812097121565,0.631787794273934,5.32305013182168,4.17817947808191,0.0409476637401853,0.000835635895616382,13.0605130353102,0.00145863163702565,1.20118746622734,0.686933170583248,0.624850739752628,"x1^2",FALSE,FALSE,FALSE,"x1^2",FALSE,FALSE,FALSE,0,FALSE,28.08650604648,27.973939760514,0.0760280706377507,0.0419172131874531,8.16699981440639e-11,27.9739401663782,0.998818216213606,-0.00667179938621846,0.0610372845650671,0.99763782904013,0.683098153686754,0.991632729968506,0.282456008751592
"aizawa",3,18,20,5000,4,13,1.71396474474467,0.989122153474248,0.319957022529657,0.00019782443069485,6.45211562461473,0.0397137496560417,1.48715106662676,0.675974233306984,0.646737244660424,1.71523047180165,0.721739987329835,0.395573754229734,0.000144347997465967,7.18198700000933,0.0275709250976948,1.40653961063869,0.676383697234522,0.645935913467055,"x3;x1^2;x2^2;x2^2 x3;x1^2 x3^2;x3^4",TRUE,FALSE,FALSE,"x3;x1^2;x2^2;x2^2 x3;x1^2 x3^2;x3^4",TRUE,FALSE,FALSE,2,FALSE,2.93767514622765,2.93493329120521,0.00704975193907575,0.000933893901538694,8.16699981440639e-11,2.93493338657041,0.998762470208042,-0.00544841447981426,0.0346353132631385,0.99752647189607,0.675720751270703,0.991632729968506,0.0893204326455485
"aizawa",3,18,30,5000,4,13,0.55338029247143,0.511825704779864,0.474349588736599,0.000102365140955973,5.98970329833774,0.050044050612431,1.46810021277994,0.688508567771021,0.618006620718839,0.553295086473628,0.406311500049187,0.523847604283341,8.12623000098375e-05,5.33574183060743,0.0693998262341145,1.50257585291232,0.688420946152676,0.618204736273264,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x3^3;x1^3 x3",TRUE,FALSE,FALSE,0,TRUE,0.306229748095765,0.30603676082372,0.00066592802663805,1.20313393758674e-05,8.16699981440639e-11,0.306036746075706,0.998900765219249,-0.000238669031355853,0.0303140066190367,0.997802738755601,0.688468339324032,0.991632729968506,0.0282456008751592
"aizawa",3,18,40,5000,4,13,0.168598212960925,1.88896470410154,0.169318738988694,0.000377792940820307,6.17350232602837,0.0456500232325223,1.42396595021298,0.680608157745444,0.63608411277683,0.168507929618039,1.60642691740341,0.204994795582712,0.000321285383480683,6.39786973171244,0.0408056443243902,1.41262005451287,0.680277642934071,0.63671601065293,"x3;x1^2;x2^2;x1^2 x3;x1 x2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^3 x2^2;x1^3 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^3 x2^2",TRUE,FALSE,TRUE,1,TRUE,0.0284253574136175,0.028418464366206,6.59590146938017e-05,3.20139161876985e-06,8.16699981440639e-11,0.0284184156290083,0.998804006750892,0.0132797588192949,0.027394268844705,0.997609443901635,0.68089007348454,0.991632729968506,0.00893204326455485
"aizawa",3,18,45,5000,4,13,0.0948540467894403,1.31287575328669,0.251874643950411,0.000262575150657338,1.31507106150108,0.518126669578659,1.62797617363577,0.678002956320253,0.636292512739783,0.0947786079899318,1.58906605183044,0.207459619710601,0.000317813210366088,1.59242973639455,0.451032956352332,1.61304341619113,0.677972850619643,0.637185764622804,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2",TRUE,FALSE,TRUE,3,TRUE,0.00899729019233332,0.00899003799160466,2.14769997596833e-05,6.23910092255733e-07,8.16699981440639e-11,0.00899001234579113,0.998788356761973,0.0149504053020714,0.0330563480777759,0.997578181603282,0.677876950658508,0.991632729968506,0.0050228570460473
"aizawa",3,18,50,5000,4,13,0.0552090597084071,5.86632367528132,0.0154332490658837,0.00117326473505626,5.8785032933824,0.0529053057883349,1.37524703110784,0.684771506200082,0.623978141882568,0.0551995801063395,5.84790191899042,0.0155956339554653,0.00116958038379808,5.86026444717816,0.0533899782639191,1.3767584763147,0.684737978126952,0.624177949912294,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x2^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.00304804027388647,0.00304104838198804,6.93669928447199e-06,2.29472255780706e-07,8.16699981440639e-11,0.00304103064460878,0.998833951879527,0.0168213485991165,0.0484405912085758,0.997669263427273,0.684507918507857,0.991632729968506,0.00282456008751592
"aizawa",3,18,55,5000,4,13,0.0323707024538739,0.205890820198915,0.650007380652487,4.11781640397831e-05,0.214691671226382,0.898214984539881,1.79982500330724,0.689976290871911,0.602991309042138,0.0323707208381031,0.205660814864462,0.650189882462072,4.11321629728924e-05,0.214436771720727,0.898329469113007,1.79981625140506,0.68997781251046,0.602989418712626,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.00104786237735724,0.00104312366092104,2.28901610098467e-06,3.82135140925246e-07,8.16699981440639e-11,0.00104312216863708,0.998724460598572,0.00346621940058218,0.0758100497414663,0.997450548197909,0.688936948371896,0.991632729968506,0.00158836686269347
"aizawa",3,18,57,5000,4,13,0.0239426312785843,0.611899528614582,0.434073499204075,0.000122379905722916,1.1219940021358,0.570639851601924,1.31144512041388,0.673311529041415,0.65007670342195,0.0239426286848018,0.611300818337519,0.43429844905442,0.000122260163667504,1.12021276559017,0.571148300264183,1.31155080357063,0.673310589479197,0.650077092781145,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.000573249592542245,0.000571776272532597,1.34757119711561e-06,2.2046519810314e-08,8.16699981440639e-11,0.000571778744178469,0.998807288071348,-0.00432999371163971,0.0510644698589615,0.997615998704441,0.673054158566446,0.991632729968506,0.00126168464613785
"aizawa",3,18,60,5000,4,13,0.0166984273584703,0.985138464103594,0.320933486233142,0.000197027692820719,5.27815720712147,0.0714270518772009,1.33034745836441,0.674340953755477,0.649202051655358,0.0166984276242417,0.985417406148189,0.320864985647554,0.000197083481229638,5.27695183046406,0.0714701131026666,1.32701046070895,0.674340833944722,0.649202110960213,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.00027883747624611,0.000278435003940053,6.33346574475891e-07,5.74127812361392e-08,8.16699981440639e-11,0.000278434567210293,0.998768552318213,0.00190065027175168,0.0410342081629593,0.997538621099819,0.674005525545085,0.991632729968506,0.000893204326455485
"aizawa",3,18,Inf,5000,4,13,8.41882246549767e-06,1476.7404727706,4.44659081257122e-323,0.295348094554121,2241.4093486515,0,1197.15244357225,0.991767138408581,0.016450284816509,7.53278073431155e-06,1390.00237454402,3.12564650828837e-304,0.278000474908805,2046.04093363387,0,1008.50855903782,0.991966840510573,0.016054163828863,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2",TRUE,FALSE,TRUE,5,TRUE,7.08765717055683e-11,8.16699981440639e-11,9.3334927662045e-16,1.06733303086258e-11,8.16699981440639e-11,0,0.932049851754425,0.932049851754425,-0.184078135049959,0.868716926155446,0.991632729968506,0.991632729968506,0
"aizawa",3,19,10,5000,4,13,4.88379506543826,3.24225030466387,0.0717620097902249,0.000648450060932775,3.69327095340773,0.157767085385348,1.73544933509925,0.693027483418637,0.599235554296025,4.91900358226378,1.38001443625435,0.240098688330231,0.000276002887250871,1.95108189293453,0.376988367869662,1.83482806319826,0.697904965881557,0.589335408856614,"x1 x2^2;x2^2 x3;x1^3 x3;x1^3 x2^2;x1^3 x3^2",FALSE,FALSE,FALSE,"x1 x2^2;x2^2 x3;x1^3 x2^2",FALSE,FALSE,FALSE,2,FALSE,23.8514542411991,23.8471769919706,0.0599507651496026,0.0122325045115684,1.13714145340421e-10,23.8471777234976,0.998962445917432,-0.00839212595080378,0.0223989327787222,0.997925968353338,0.692982433296639,0.989592778785013,0.245661745921113
"aizawa",3,19,20,5000,4,13,1.46625406959707,0.0807022776025031,0.77634795240965,1.61404555205006e-05,1.32019059317873,0.516802082669115,1.3605354836937,0.673022987292013,0.649753570795764,1.46728672130643,0.000534859799768391,0.981548939744528,1.06971959953678e-07,1.65455387793002,0.437238293276995,1.36081004519799,0.673512122153687,0.648762398863562,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3",TRUE,FALSE,FALSE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3",TRUE,FALSE,FALSE,0,TRUE,2.14990099660997,2.1467130366868,0.00533956800658647,0.000271108954563121,1.13714145340421e-10,2.14671366124229,0.998734294634593,-0.023351650404393,0.0402868851727033,0.997470191279257,0.672762374203888,0.989592778785013,0.0776850651084297
"aizawa",3,19,30,5000,4,13,0.476387788121658,1.8921387898906,0.168960884492449,0.00037842775797812,2.54687961087889,0.279867275171437,1.32616919617627,0.690681654210322,0.614248302728662,0.476271056867499,2.14619228231853,0.142923964339645,0.000429238456463706,2.64759021784473,0.266123415721641,1.33122620494326,0.690582352139849,0.614629626624121,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x3^2;x2^2 x3^2",TRUE,FALSE,TRUE,"x3;x1^2;x2^2;x2^2 x3;x3^3;x1^3 x3",TRUE,FALSE,FALSE,0,TRUE,0.226945324671445,0.226037416755848,0.000551290381646648,5.25700202457291e-05,1.13714145340421e-10,0.226037322098109,0.998665145437041,0.00973205093901899,0.0677081341328045,0.997332072710786,0.690110599991958,0.989592778785013,0.0245661745921113
"aizawa",3,19,40,5000,4,13,0.14898188212479,0.0255270085613506,0.873060887124833,5.10540171227013e-06,0.393939576630099,0.821215443240129,1.41483070750934,0.668540290147128,0.660890358484092,0.148981971804866,0.0254509235204208,0.873248601918074,5.09018470408416e-06,0.393925930297668,0.821221046548713,1.4148754394805,0.668540504906536,0.660888379628371,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.0221956012014448,0.0221177993462722,5.49698418332798e-05,1.06799429023108e-06,1.13714145340421e-10,0.02211777270404,0.998740326944253,0.00967229020718474,0.060569198728061,0.997482240664713,0.668005234210605,0.989592778785013,0.00776850651084296
"aizawa",3,19,45,5000,4,13,0.0821255757650767,0.0181028908692744,0.892970061052273,3.62057817385487e-06,6.34284850841594,0.0419438166843136,1.43304743648695,0.668289994072758,0.652102580493379,0.0821255420419588,0.0181385449936245,0.892865348841265,3.62770899872489e-06,6.34348701094654,0.0419304282050238,1.43307109029117,0.668290730700718,0.65210346691369,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.00674461019474535,0.00673303499071939,1.58222536876255e-05,8.31425420585916e-07,1.13714145340421e-10,0.00673302746988619,0.998791162237734,0.00371294257795409,0.0427144765209781,0.997583785764204,0.668355655517402,0.989592778785013,0.00436855224605729
"aizawa",3,19,50,5000,4,13,0.048158589581123,0.632358918427064,0.426491365155623,0.000126471783685413,9.73076130431453,0.00770889322606122,1.56782294424257,0.694587953015773,0.610810810876484,0.0481585859767912,0.632684951132909,0.426372163290314,0.000126536990226582,9.73378090324942,0.00769726312494338,1.56770139450423,0.694587885901021,0.610811135941784,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.00231924975044305,0.0023151690687434,6.21255203526818e-06,1.75966786603164e-07,1.13714145340421e-10,0.00231517809346908,0.998631195326111,-0.00902473207785991,0.0433108642334447,0.997264264278457,0.694491189088334,0.989592778785013,0.00245661745921113
"aizawa",3,19,55,5000,4,13,0.0261111064557006,0.0039745268737556,0.949731587437655,7.9490537475112e-07,0.163272174299831,0.921607282411145,1.55375043814062,0.673661215780622,0.651278819934149,0.0261110912178549,0.0039444518856541,0.949921886624131,7.88890377130819e-07,0.162846988658882,0.921803230330504,1.55312939214481,0.673660859218384,0.651278908444013,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0,TRUE,0.000681789880340932,0.000679887572344021,1.89712304487114e-06,1.4307580285611e-07,1.13714145340421e-10,0.000679893590807636,0.998521624107739,-0.011141560010802,0.0543024378238389,0.997045433810757,0.673364370483287,0.989592778785013,0.00138145751749854
