"trial","log10n","n","snr","variant","p_selected","truth_in_selected","n_spurious_selected","p_final","success","truth_in_final","n_spurious_final","selected"
8,3.6,3981,49,"1se/1se",8,TRUE,1,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x2^2 x3^2"
9,3.6,3981,49,"min/min",7,TRUE,0,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
9,3.6,3981,49,"min/1se",23,FALSE,17,12,FALSE,FALSE,5,"x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x2^2 x3;x3^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x3^3;x2^2 x3^3"
9,3.6,3981,49,"1se/1se",23,FALSE,17,12,FALSE,FALSE,5,"x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x2^2 x3;x3^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x3^3;x2^2 x3^3"
10,3.6,3981,49,"min/min",7,TRUE,0,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
10,3.6,3981,49,"min/1se",13,TRUE,6,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3"
10,3.6,3981,49,"1se/1se",13,TRUE,6,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x2^2 x3"
11,3.6,3981,49,"min/min",7,TRUE,0,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
11,3.6,3981,49,"min/1se",9,TRUE,2,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
11,3.6,3981,49,"1se/1se",9,TRUE,2,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
12,3.6,3981,49,"min/min",9,TRUE,2,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x2^4;x1^3 x3;x2^2 x3^2"
12,3.6,3981,49,"min/1se",16,TRUE,9,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x2^3;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^2 x3^2"
12,3.6,3981,49,"1se/1se",23,FALSE,18,15,FALSE,FALSE,9,"x2;x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1 x2^2;x2^2 x3;x2 x3^2;x3^3;x1^2 x2 x3;x1 x2^2 x3;x1^2 x3^2;x2 x3^3;x3^4;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^2 x3^3"
13,3.6,3981,49,"min/min",17,TRUE,10,11,FALSE,TRUE,3,"x3;x1^2;x2^2;x3^2;x1 x2^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x1^3 x2^2;x1^4 x3;x1^2 x2^2 x3;x1^3 x3^2;x1^2 x3^3"
13,3.6,3981,49,"min/1se",14,TRUE,7,10,FALSE,TRUE,2,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x3^2;x3^4;x1^4 x3;x1^2 x2^2 x3;x1^3 x3^2;x1^2 x3^3;x2^2 x3^3"
13,3.6,3981,49,"1se/1se",14,TRUE,7,10,FALSE,TRUE,2,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x3^2;x3^4;x1^4 x3;x1^2 x2^2 x3;x1^3 x3^2;x1^2 x3^3;x2^2 x3^3"
14,3.6,3981,49,"min/min",11,TRUE,4,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x2^2 x3^2"
14,3.6,3981,49,"min/1se",11,FALSE,5,11,FALSE,FALSE,4,"x3;x1^2;x2^2;x2^3;x1^2 x3;x1 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2"
14,3.6,3981,49,"1se/1se",11,FALSE,5,11,FALSE,FALSE,4,"x3;x1^2;x2^2;x2^3;x1^2 x3;x1 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2"
15,3.6,3981,49,"min/min",8,TRUE,1,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x2^2 x3^2"
15,3.6,3981,49,"min/1se",14,TRUE,7,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2"
15,3.6,3981,49,"1se/1se",14,TRUE,7,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2"
16,3.6,3981,49,"min/min",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x2 x3;x1^2 x3^2"
16,3.6,3981,49,"min/1se",12,FALSE,7,12,FALSE,FALSE,6,"x3;x1^2;x2^2;x1 x3;x1^3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x1^2 x3^2;x2^2 x3^2"
16,3.6,3981,49,"1se/1se",13,FALSE,8,13,FALSE,FALSE,7,"x3;x1^2;x2^2;x1 x3;x1^3;x1^2 x2;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x1^2 x3^2;x2^2 x3^2"
17,3.6,3981,49,"min/min",8,TRUE,1,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3"
17,3.6,3981,49,"min/1se",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2"
17,3.6,3981,49,"1se/1se",11,TRUE,4,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^3 x3^2"
18,3.6,3981,49,"min/min",7,TRUE,0,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
18,3.6,3981,49,"min/1se",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2"
18,3.6,3981,49,"1se/1se",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2"
19,3.6,3981,49,"min/min",7,TRUE,0,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
19,3.6,3981,49,"min/1se",10,TRUE,3,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^3;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x2^2 x3^2"
19,3.6,3981,49,"1se/1se",10,TRUE,3,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^3;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x2^2 x3^2"
0,3.4,2512,49,"min/min",9,TRUE,2,9,FALSE,TRUE,1,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x1^2 x2^2 x3"
0,3.4,2512,49,"min/1se",23,TRUE,16,10,FALSE,TRUE,2,"x1;x3;x1^2;x2^2;x2 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x3^4"
0,3.4,2512,49,"1se/1se",23,TRUE,16,10,FALSE,TRUE,2,"x1;x3;x1^2;x2^2;x2 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x3^4"
1,3.4,2512,49,"min/min",8,TRUE,1,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3"
1,3.4,2512,49,"min/1se",13,TRUE,6,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2"
1,3.4,2512,49,"1se/1se",13,TRUE,6,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2"
2,3.4,2512,49,"min/min",18,TRUE,11,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1 x2^2;x1^2 x3;x2^2 x3;x3^3;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^3 x2^2;x1^4 x3;x1^2 x2^2 x3"
2,3.4,2512,49,"min/1se",18,FALSE,13,16,FALSE,FALSE,10,"x3;x1^2;x2^2;x1 x3;x2 x3;x1^3;x1 x2^2;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x3^4;x1^4 x3;x1^2 x2^2 x3"
2,3.4,2512,49,"1se/1se",18,FALSE,13,16,FALSE,FALSE,10,"x3;x1^2;x2^2;x1 x3;x2 x3;x1^3;x1 x2^2;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x3^4;x1^4 x3;x1^2 x2^2 x3"
3,3.4,2512,49,"min/min",10,TRUE,3,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x2^2 x3^2;x3^4"
3,3.4,2512,49,"min/1se",13,TRUE,6,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x1^2 x2^2 x3;x2^4 x3"
3,3.4,2512,49,"1se/1se",25,TRUE,18,8,TRUE,TRUE,0,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1 x2 x3^2;x1 x3^3;x2 x3^3"
4,3.4,2512,49,"min/min",11,TRUE,4,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x2^2 x3^2;x3^4;x2^4 x3"
4,3.4,2512,49,"min/1se",13,TRUE,6,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2;x3^4;x2^4 x3"
4,3.4,2512,49,"1se/1se",13,TRUE,6,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2;x3^4;x2^4 x3"
5,3.4,2512,49,"min/min",23,TRUE,16,8,TRUE,TRUE,0,"x1;x3;x1^2;x1 x2;x2^2;x2 x3;x3^2;x1^3;x1 x2^2;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4"
5,3.4,2512,49,"min/1se",12,FALSE,6,11,FALSE,FALSE,4,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^4;x1 x2^2 x3;x2^2 x3^2;x1 x3^3"
5,3.4,2512,49,"1se/1se",12,FALSE,6,11,FALSE,FALSE,4,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^4;x1 x2^2 x3;x2^2 x3^2;x1 x3^3"
6,3.4,2512,49,"min/min",15,TRUE,8,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x3^3;x2^2 x3^3"
6,3.4,2512,49,"min/1se",13,TRUE,6,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x1^2 x3^3;x2^2 x3^3"
6,3.4,2512,49,"1se/1se",13,TRUE,6,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x1^2 x3^3;x2^2 x3^3"
7,3.4,2512,49,"min/min",7,TRUE,0,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
7,3.4,2512,49,"min/1se",9,TRUE,2,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x3^4"
7,3.4,2512,49,"1se/1se",9,TRUE,2,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x3^4"
8,3.4,2512,49,"min/min",7,TRUE,0,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
8,3.4,2512,49,"min/1se",7,TRUE,0,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
8,3.4,2512,49,"1se/1se",8,TRUE,1,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x2^2 x3^2"
9,3.4,2512,49,"min/min",7,TRUE,0,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
9,3.4,2512,49,"min/1se",20,FALSE,15,18,FALSE,FALSE,12,"x3;x1^2;x2^2;x1 x3;x2 x3;x1^2 x2;x2^2 x3;x1^4;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^4 x3;x1^3 x2 x3;x1^3 x3^2;x1^2 x3^3;x1 x3^4"
9,3.4,2512,49,"1se/1se",18,FALSE,14,16,FALSE,FALSE,11,"x3;x1^2;x2^2;x1 x3;x1^2 x2;x2^2 x3;x1^4;x1^2 x2^2;x2^4;x1^2 x2 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^3 x2 x3;x1^3 x3^2;x1^2 x3^3;x1 x3^4"
10,3.4,2512,49,"min/min",47,TRUE,40,8,FALSE,FALSE,2,"x1;x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x2^2 x3^3;x1 x3^4;x2 x3^4"
10,3.4,2512,49,"min/1se",22,FALSE,17,19,FALSE,FALSE,13,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x1^2 x3;x2 x3^2;x1^4;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1 x3^3;x2 x3^3;x3^4;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x2^2 x3^3"
10,3.4,2512,49,"1se/1se",19,FALSE,14,17,FALSE,FALSE,11,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2 x3^2;x1^3 x2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1 x3^3;x3^4;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x2^2 x3^3"
11,3.4,2512,49,"min/min",19,FALSE,14,3,FALSE,FALSE,0,"x3;x1 x2;x2^2;x1 x3;x2 x3;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x1^2 x2 x3;x2^3 x3;x1 x2 x3^2"
11,3.4,2512,49,"min/1se",15,FALSE,11,9,FALSE,FALSE,6,"x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^2 x2;x1 x2^2;x2^3;x2^2 x3;x1^2 x2 x3;x2^3 x3;x2 x3^3;x3^4"
11,3.4,2512,49,"1se/1se",19,FALSE,14,3,FALSE,FALSE,0,"x3;x1 x2;x2^2;x1 x3;x2 x3;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x3^3;x1^4;x1^2 x2^2;x1^2 x2 x3;x2^3 x3;x1 x2 x3^2"
12,3.4,2512,49,"min/min",21,TRUE,14,8,TRUE,TRUE,0,"x1;x2;x3;x1^2;x2^2;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x2^2 x3;x3^3;x1^4;x1 x2^3;x1^3 x3;x3^4;x1^4 x3;x1^2 x2 x3^2;x1^2 x3^3;x2^2 x3^3"
12,3.4,2512,49,"min/1se",14,FALSE,8,12,FALSE,FALSE,5,"x3;x1^2;x2^2;x3^2;x1^3;x1^2 x3;x2^2 x3;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x3^4;x1^2 x3^3;x2^2 x3^3"
12,3.4,2512,49,"1se/1se",7,TRUE,0,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
13,3.4,2512,49,"min/min",48,FALSE,42,41,FALSE,FALSE,34,"x1;x2;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x2^2 x3;x2 x3^2;x1^4;x1^3 x2;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x2^5;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x1 x2 x3^3;x2^2 x3^3;x1 x3^4;x2 x3^4"
13,3.4,2512,49,"min/1se",29,FALSE,24,26,FALSE,FALSE,20,"x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x2^3;x2^2 x3;x1^4;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x1^2 x2 x3^2;x1^2 x3^3;x2^2 x3^3;x1 x3^4"
13,3.4,2512,49,"1se/1se",28,FALSE,23,26,FALSE,FALSE,20,"x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x2^3;x2^2 x3;x1^4;x1^2 x2^2;x1 x2^3;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^2 x2^2 x3;x1^2 x2 x3^2;x1^2 x3^3;x2^2 x3^3;x1 x3^4"
14,3.4,2512,49,"min/min",7,TRUE,0,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
14,3.4,2512,49,"min/1se",12,FALSE,6,13,FALSE,FALSE,6,"x3;x1^2;x2^2;x1 x2^2;x1^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^3 x3;x2^2 x3^2"
14,3.4,2512,49,"1se/1se",16,FALSE,10,12,FALSE,FALSE,5,"x3;x1^2;x2^2;x3^2;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
15,3.4,2512,49,"min/min",18,FALSE,13,18,FALSE,FALSE,12,"x3;x1^2;x2^2;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x2^4;x1^3 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^4 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2"
15,3.4,2512,49,"min/1se",18,FALSE,13,17,FALSE,FALSE,11,"x3;x1^2;x2^2;x1^3;x3^3;x1^3 x2;x1^2 x2^2;x2^4;x1^3 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^3 x2^2;x1^4 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2"
15,3.4,2512,49,"1se/1se",10,TRUE,3,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^3;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x3^2;x2^2 x3^2"
16,3.4,2512,49,"min/min",12,TRUE,5,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x2 x3;x1^2 x3^2"
16,3.4,2512,49,"min/1se",11,FALSE,5,10,FALSE,FALSE,3,"x3;x1^2;x2^2;x1 x3;x1^3;x2^2 x3;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x3^2"
16,3.4,2512,49,"1se/1se",15,FALSE,10,16,FALSE,FALSE,10,"x3;x1^2;x2^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1^4 x3;x1^2 x2^2 x3;x2^4 x3"
17,3.4,2512,49,"min/min",11,FALSE,5,8,FALSE,FALSE,1,"x3;x1^2;x2^2;x2 x3;x1^3;x1^2 x3;x2^2 x3;x3^3;x1 x2^2 x3;x2 x3^3;x1 x2^2 x3^2"
17,3.4,2512,49,"min/1se",18,FALSE,13,17,FALSE,FALSE,11,"x3;x1^2;x2^2;x1 x3;x2 x3;x1^3;x1 x2^2;x1^2 x3;x2^2 x3;x1 x2^2 x3;x2^2 x3^2;x2 x3^3;x3^4;x1^2 x2^3;x1^3 x3^2;x1^2 x2 x3^2;x2^3 x3^2;x1^2 x3^3"
17,3.4,2512,49,"1se/1se",22,FALSE,17,18,FALSE,FALSE,12,"x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1 x2^2;x2^3;x1^2 x3;x2^2 x3;x1^2 x2 x3;x1 x2^2 x3;x2^2 x3^2;x2 x3^3;x3^4;x1^4 x2;x1^2 x2^3;x1^3 x3^2;x1^2 x2 x3^2;x2^3 x3^2;x1^2 x3^3"
18,3.4,2512,49,"min/min",15,TRUE,8,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^2 x2^2;x1^3 x3;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x1^2 x2^2 x3"
18,3.4,2512,49,"min/1se",29,FALSE,24,22,FALSE,FALSE,17,"x1;x2;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x2^3;x1^2 x3;x1 x3^2;x1^2 x2^2;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1 x2^4;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1 x2^2 x3^2;x2^2 x3^3"
18,3.4,2512,49,"1se/1se",27,FALSE,22,19,FALSE,FALSE,14,"x1;x2;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x2^3;x1^2 x3;x1 x3^2;x1^2 x2^2;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^5;x1^3 x2^2;x1 x2^4;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1 x2^2 x3^2;x2^2 x3^3"
19,3.4,2512,49,"min/min",7,TRUE,0,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3"
19,3.4,2512,49,"min/1se",9,TRUE,2,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x2^2 x3^2"
19,3.4,2512,49,"1se/1se",9,TRUE,2,8,TRUE,TRUE,0,"x3;x1^2;x2^2;x1 x3;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x2^2 x3^2"
