"trial","sweep","log10n","n","snr","design","p","kappa","vif_max","vif_median","n_vif_gt10"
12,"snr",3.69897000433602,5000,10,"truth",7,8.14274252815017,5.99997583806244,2.65871945384996,0
12,"snr",3.69897000433602,5000,10,"selected",8,8.39188943294594,5.9920851227974,2.91949848713089,0
12,"snr",3.69897000433602,5000,15,"full",55,401.440563525106,5998.9483135233,183.46214415754,55
12,"snr",3.69897000433602,5000,15,"trimmed",55,401.440563525106,5998.9483135233,183.46214415754,55
12,"snr",3.69897000433602,5000,15,"truth",7,8.65056516782594,6.56865128313222,2.7361960828728,0
12,"snr",3.69897000433602,5000,15,"selected",12,11.5238335113638,12.0665750512826,3.48347167403784,1
12,"snr",3.69897000433602,5000,20,"full",55,534.054055395079,10477.3474115651,276.918306284286,55
12,"snr",3.69897000433602,5000,20,"trimmed",55,534.054055395079,10477.3474115651,276.918306284286,55
12,"snr",3.69897000433602,5000,20,"truth",7,8.76547636171107,6.70458417891292,2.81082977680476,0
12,"snr",3.69897000433602,5000,20,"selected",9,13.8387026495454,24.1413537202423,4.07775629494008,2
12,"snr",3.69897000433602,5000,25,"full",55,582.369151008176,12394.1354259184,328.388887889431,55
12,"snr",3.69897000433602,5000,25,"trimmed",55,582.369151008176,12394.1354259184,328.388887889431,55
12,"snr",3.69897000433602,5000,25,"truth",7,8.80928830652289,6.77814952901589,2.79666677847574,0
12,"snr",3.69897000433602,5000,25,"selected",6,6.45356885047284,4.09934486680392,2.03495724129689,0
12,"snr",3.69897000433602,5000,30,"full",55,607.857781965375,13512.6139409469,374.868407366522,55
12,"snr",3.69897000433602,5000,30,"trimmed",34,132.268445687181,850.245182436871,47.0847263845538,33
12,"snr",3.69897000433602,5000,30,"truth",7,8.8335185363158,6.80953681923477,2.84243017524319,0
12,"snr",3.69897000433602,5000,30,"selected",8,9.17310197642494,6.87586744411008,3.26794286778029,0
12,"snr",3.69897000433602,5000,35,"full",55,630.615200270595,14540.2399378426,391.786004749407,55
12,"snr",3.69897000433602,5000,35,"trimmed",34,132.151983889797,850.760572028161,47.1011202254889,33
12,"snr",3.69897000433602,5000,35,"truth",7,8.84741761557287,6.82983310446646,2.84453182918223,0
12,"snr",3.69897000433602,5000,35,"selected",8,8.97893585397844,6.95164904654893,3.19267729316161,0
12,"snr",3.69897000433602,5000,40,"full",55,629.071200327238,14435.4606963005,396.560685300987,55
