"trial","sweep","log10n","n","snr","trimmed_p","trimmed_max_degree","selected","selected_intercept","screen_exact_truth","truth_in_selected","seconds"
9,"n",3.2,1585,49,55,5,"x1;x2;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^3 x2;x1 x2^3;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x1 x2 x3^3;x1 x3^4;x2 x3^4",TRUE,FALSE,TRUE,1.21719574928284
0,"n",3,1000,49,55,5,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^2 x3^3;x3^5",TRUE,FALSE,TRUE,0.737644195556641
1,"n",3,1000,49,55,5,"x1^2;x1 x2;x2^2;x1 x3;x2 x3;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x1^3 x2;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^5;x1^4 x2;x1 x2^4;x2^5;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x1 x2 x3^3;x2^2 x3^3;x1 x3^4;x2 x3^4",TRUE,FALSE,FALSE,0.963073968887329
2,"n",3,1000,49,55,5,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x3^4",TRUE,FALSE,TRUE,0.734604358673096
3,"n",3,1000,49,55,5,"x2;x3;x1^2;x2^2;x2 x3;x1^2 x2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^2 x2 x3^2;x2^3 x3^2",TRUE,FALSE,TRUE,0.750733137130737
4,"n",3,1000,49,55,5,"x3;x1^2;x2^2;x3^2;x1^2 x3;x1 x2 x3;x2^2 x3;x1 x3^2;x3^3;x1^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2 x3^2;x2^2 x3^3;x3^5",TRUE,FALSE,TRUE,0.765434265136719
5,"n",3,1000,49,55,5,"x3;x1^2;x2^2;x3^2;x1^3;x1 x2^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x1 x3^3;x3^4;x1^3 x2^2;x1^4 x3;x2^2 x3^3",TRUE,FALSE,FALSE,0.676836252212524
6,"n",3,1000,49,55,5,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2 x3^2;x1^2 x3^3;x2^2 x3^3;x1 x3^4;x3^5",TRUE,FALSE,TRUE,0.750459671020508
7,"n",3,1000,49,55,5,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^2 x2^2;x1^3 x3;x1^2 x3^2;x1 x3^3;x3^4;x3^5",TRUE,FALSE,TRUE,0.711349248886108
8,"n",3,1000,49,55,5,"x1;x3;x1^2;x2^2;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x1 x2^3;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x3^4;x1^2 x2^3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x1^2 x3^3;x1 x2 x3^3;x2^2 x3^3",TRUE,FALSE,FALSE,0.743745565414429
9,"n",3,1000,49,55,5,"x1^2;x1 x2;x2^2;x1 x3;x1^3;x1 x2^2;x2^3;x1 x2 x3;x2^2 x3;x2 x3^2;x1^3 x2;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x3^4;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1 x2^4;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x1 x2 x3^3;x2^2 x3^3;x1 x3^4;x2 x3^4",TRUE,FALSE,FALSE,0.810046195983887
0,"n",2.8,631,49,55,5,"x3;x1^2;x2^2;x3^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^3 x3;x2^2 x3^2;x3^4;x1^3 x2 x3;x1^2 x2^2 x3;x1^3 x3^2;x1 x3^4;x3^5",TRUE,FALSE,TRUE,0.543114185333252
1,"n",2.8,631,49,55,5,"x1^2;x1 x2;x2^2;x2 x3;x3^2;x1^3;x1 x2^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1 x2^3;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x2 x3^3;x1^4 x3;x1^3 x2 x3;x1 x2^3 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x1 x2 x3^3;x2^2 x3^3;x1 x3^4;x2 x3^4;x3^5",TRUE,FALSE,FALSE,0.549718141555786
2,"n",2.8,631,49,55,5,"x2;x3;x1 x2;x1 x3;x2 x3;x3^2;x2^3;x1 x3^2;x2 x3^2;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x1 x2^3;x2^4;x1^2 x2 x3;x1 x2^2 x3;x2^2 x3^2;x1 x3^3;x3^4;x1^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1^2 x3^3",TRUE,FALSE,FALSE,0.658269166946411
3,"n",2.8,631,49,55,5,"x2;x3;x1^2;x2^2;x1 x3;x2 x3;x1^3;x1^2 x2;x1^2 x3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1 x2^2 x3;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x1 x2^3 x3;x1 x2^2 x3^2;x2 x3^4",TRUE,FALSE,FALSE,0.510242700576782
4,"n",2.8,631,49,55,5,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,TRUE,TRUE,0.517957210540771
5,"n",2.8,631,49,55,5,"x3;x1^2;x2^2;x2 x3;x1^3;x1^2 x2;x2^3;x1^2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1 x2^3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x1 x3^3;x3^4;x1^4 x2;x1^2 x2^3;x1 x2^2 x3^2;x2^3 x3^2",TRUE,FALSE,FALSE,0.507988691329956
6,"n",2.8,631,49,55,5,"x3;x1^2;x2^2;x2 x3;x3^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^3 x3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x3^3;x2^2 x3^3;x1 x3^4;x2 x3^4;x3^5",TRUE,FALSE,TRUE,0.573430776596069
7,"n",2.8,631,49,55,5,"x2;x3;x1^2;x2^2;x1 x3;x2 x3;x3^2;x1 x2^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^3 x2;x1^2 x2 x3;x2^3 x3;x1 x2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x2;x1^3 x2^2;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x1^2 x2 x3^2;x1 x2^2 x3^2;x1^2 x3^3;x1 x2 x3^3;x1 x3^4",TRUE,FALSE,FALSE,0.557302713394165
8,"n",2.8,631,49,55,5,"x2;x3;x1^2;x2^2;x1 x3;x1^2 x2;x1 x2^2;x1^2 x3;x2^2 x3;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x2^4;x1^2 x2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^3;x1 x2^4;x2^5;x1^3 x2 x3;x1 x2^3 x3;x1 x2^2 x3^2;x2^2 x3^3",TRUE,FALSE,FALSE,0.565093994140625
9,"n",2.8,631,49,55,5,"x1^2;x1 x2;x2^2;x1^3;x1^2 x2;x1 x2^2;x1^2 x3;x1 x2 x3;x2^2 x3;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2^2 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x1 x2 x3^3;x2^2 x3^3",TRUE,FALSE,FALSE,0.607096195220947
0,"n",2.6,398,49,55,5,"x1^2;x2^2;x1 x3;x2 x3;x3^2;x1^2 x2;x1 x2^2;x1^2 x3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^3 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^2 x2^2 x3;x1 x2^2 x3^2;x1^2 x3^3;x1 x2 x3^3;x2 x3^4",TRUE,FALSE,FALSE,0.398913621902466
1,"n",2.6,398,49,55,5,"x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1 x2 x3^3;x2^2 x3^3",FALSE,FALSE,FALSE,0.388586044311523
2,"n",2.6,398,49,55,5,"x1;x3;x1 x3;x3^2;x1^2 x2;x2^3;x1^2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x1 x3^3;x2^4 x3",TRUE,FALSE,FALSE,0.419926166534424
3,"n",2.6,398,49,55,5,"x2 x3;x3^2;x1^3;x1 x3^2;x2 x3^2;x1^2 x2^2;x2^4;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x2 x3^3;x1^2 x2^2 x3;x1^2 x2 x3^2;x2^3 x3^2",TRUE,FALSE,FALSE,0.405948400497437
4,"n",2.6,398,49,55,5,"x3;x1^2;x2^2;x2 x3;x3^2;x1 x2^2;x2^2 x3;x2 x3^2;x3^3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x3^4;x1^4 x2;x1^3 x2^2;x1^2 x2^2 x3;x1^3 x3^2;x2^3 x3^2;x3^5",TRUE,FALSE,FALSE,0.404877901077271
5,"n",2.6,398,49,55,5,"x2;x3;x1^2;x1^3;x1 x2^2;x1^2 x3;x1 x3^2;x2 x3^2;x1^4;x1^2 x2^2;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x2 x3^3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x2^2 x3^3",TRUE,FALSE,FALSE,0.427533626556396
6,"n",2.6,398,49,55,5,"x3;x3^2;x1^2 x3;x2^2 x3;x1 x3^2;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x3^4",TRUE,FALSE,FALSE,0.437137365341187
7,"n",2.6,398,49,55,5,"x2;x1^2;x2^2;x1 x3;x3^2;x1 x2^2;x1^2 x3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x1 x2^2 x3;x1 x3^3;x3^4;x1^4 x3;x1^2 x2^2 x3;x1 x2^3 x3;x1 x3^4;x2 x3^4;x3^5",TRUE,FALSE,FALSE,0.407508611679077
8,"n",2.6,398,49,55,5,"x1;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^2 x2;x2^3;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^3 x2;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1^4 x3;x2^2 x3^3;x1 x3^4;x3^5",TRUE,FALSE,FALSE,0.42937707901001
9,"n",2.6,398,49,55,5,"x1^2;x2 x3;x1^2 x3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x2 x3^3",TRUE,FALSE,FALSE,0.357941865921021
0,"n",2.4,251,49,55,5,"x1 x3;x2 x3;x3^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x1^2 x2^2 x3;x2 x3^4",TRUE,FALSE,FALSE,0.311793088912964
1,"n",2.4,251,49,55,5,"x3;x1 x3;x2 x3;x3^2;x1 x3^2;x1^2 x2 x3;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^3",TRUE,FALSE,FALSE,0.287253379821777
2,"n",2.4,251,49,55,5,"x1^2;x2 x3;x3^2;x1^2 x2;x1^2 x3;x1 x2 x3;x1 x3^2;x2 x3^2;x3^3;x1^2 x2^2;x1 x2^2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^2 x2^3;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x1 x2 x3^3;x2^2 x3^3;x1 x3^4;x2 x3^4;x3^5",TRUE,FALSE,FALSE,0.343709945678711
3,"n",2.4,251,49,55,5,"x2;x2 x3;x1^3;x1 x2^2;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x1 x3^3",TRUE,FALSE,FALSE,0.293625831604004
4,"n",2.4,251,49,55,5,"x3^2;x1 x3^2;x2 x3^2;x3^3;x1^3 x2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x1^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^3 x2^2;x1 x2^4;x1^2 x2^2 x3;x1 x2^3 x3;x1^3 x3^2",TRUE,FALSE,FALSE,0.378604412078857
5,"n",2.4,251,49,55,5,"x3;x1 x2;x1 x3;x1^2 x3;x1 x2 x3;x1^2 x2^2;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x1 x3^3;x3^4;x1^3 x2^2;x1^3 x2 x3;x1 x2^3 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1^2 x3^3;x1 x2 x3^3;x2^2 x3^3;x1 x3^4;x2 x3^4;x3^5",TRUE,FALSE,FALSE,0.338317155838013
6,"n",2.4,251,49,55,5,"x2;x1^2;x2 x3;x3^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^3 x3;x1^2 x2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x2 x3^4",TRUE,FALSE,FALSE,0.32319974899292
7,"n",2.4,251,49,55,5,"x1^2;x2^2;x1 x3;x1^2 x3;x1 x3^2;x2 x3^2;x3^3;x2^2 x3^2",TRUE,FALSE,FALSE,0.320967435836792
8,"n",2.4,251,49,55,5,"x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x3^3;x1 x2^2 x3;x1 x3^3;x3^4",TRUE,FALSE,FALSE,0.335236549377441
9,"n",2.4,251,49,55,5,"x3;x3^2;x1^2 x3;x1 x2 x3;x3^3;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x3^4;x1^2 x2 x3^2;x1 x2 x3^3",TRUE,FALSE,FALSE,0.315541505813599
0,"n",2.2,158,49,55,5,"x2 x3;x1 x2 x3;x1 x3^2;x2 x3^2;x1^2 x2 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^2 x3^3;x2^2 x3^3;x3^5",TRUE,FALSE,FALSE,0.265492916107178
1,"n",2.2,158,49,55,5,"x2 x3;x3^2;x1^2 x3;x1 x2 x3;x2^2 x3;x3^3;x1^2 x3^2;x1 x2 x3^2;x1^2 x2 x3^2;x2^2 x3^3",TRUE,FALSE,FALSE,0.254922389984131
2,"n",2.2,158,49,55,5,"x3;x1 x3;x2 x3;x3^2;x1^2 x3;x1 x2 x3;x1 x3^2;x3^3;x1^2 x2 x3;x1 x2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^3 x2 x3;x1^2 x2^2 x3;x1^3 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x2^2 x3^3;x2 x3^4",TRUE,FALSE,FALSE,0.290103435516357
3,"n",2.2,158,49,55,5,"x3;x2 x3;x3^2;x1 x2 x3;x2^2 x3;x2 x3^2;x2^2 x3^2;x3^4",TRUE,FALSE,FALSE,0.265770196914673
4,"n",2.2,158,49,55,5,"x3;x1 x2;x2 x3;x1^2 x2;x1 x2 x3;x2^2 x3;x1 x3^2;x2 x3^2;x1^3 x2;x1^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^2 x2^2 x3",TRUE,FALSE,FALSE,0.241724491119385
5,"n",2.2,158,49,55,5,"x3^2;x1 x2^2;x1^2 x3;x2 x3^2;x3^3;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1 x3^3;x2 x3^3;x3^4;x1^2 x2^2 x3;x1 x2^3 x3;x1^2 x2 x3^2;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3;x1 x3^4;x2 x3^4;x3^5",TRUE,FALSE,FALSE,0.280311822891235
6,"n",2.2,158,49,55,5,"x2 x3;x1 x3^2;x2 x3^2;x3^3;x1^2 x2 x3;x1 x2^2 x3;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4",TRUE,FALSE,FALSE,0.260572195053101
7,"n",2.2,158,49,55,5,"x2^2;x1 x3;x2 x3;x1^2 x3;x1 x3^2;x3^3;x1^2 x2 x3;x1 x2^2 x3;x3^4;x1 x2 x3^3",TRUE,FALSE,FALSE,0.267587661743164
8,"n",2.2,158,49,55,5,"x2;x2^2;x2 x3;x1 x2^2;x1 x3^2;x2 x3^2;x3^3;x1^2 x3^2;x1 x2 x3^2;x1 x3^3;x3^4;x1^2 x2^3;x1^3 x2 x3;x1^2 x2 x3^2;x1^2 x3^3;x3^5",TRUE,FALSE,FALSE,0.265799522399902
9,"n",2.2,158,49,55,5,"x2 x3;x3^2;x1 x2 x3;x2 x3^2;x1^2 x3^2;x1 x3^3;x3^4",TRUE,FALSE,FALSE,0.244928359985352
0,"n",2,100,49,55,5,"x1 x3;x3^2;x1 x3^2;x3^3;x1 x3^3;x3^4",TRUE,FALSE,FALSE,0.227122068405151
1,"n",2,100,49,55,5,"x1 x3;x3^2;x1^2 x3;x1 x2 x3;x1 x3^2;x2 x3^2;x3^3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x1^2 x2 x3^2;x1 x2^2 x3^2;x1^2 x3^3;x1 x2 x3^3;x1 x3^4",TRUE,FALSE,FALSE,0.22537088394165
2,"n",2,100,49,55,5,"x1 x2;x3^2;x1 x2 x3;x2 x3^2;x3^3;x1 x2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^2 x2^2 x3;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^3 x3^2;x1 x2 x3^3;x2^2 x3^3;x1 x3^4;x2 x3^4;x3^5",TRUE,FALSE,FALSE,0.24993371963501
3,"n",2,100,49,55,5,"x3;x1^2;x1 x3;x2 x3;x1^2 x3;x1 x2 x3;x1 x3^2;x2 x3^2;x1^2 x2 x3;x1 x2^2 x3;x1 x2 x3^2;x2 x3^3;x2^2 x3^3",TRUE,FALSE,FALSE,0.226724863052368
4,"n",2,100,49,55,5,"x1 x3;x2 x3;x3^2;x1 x2 x3;x1 x3^2;x2 x3^2;x3^3;x1 x2^2 x3;x1 x3^3",TRUE,FALSE,FALSE,0.219636678695679
5,"n",2,100,49,55,5,"x3^2;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1^2 x2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^2 x2^2 x3;x2^3 x3^2;x1^2 x3^3;x2^2 x3^3;x1 x3^4;x2 x3^4;x3^5",TRUE,FALSE,FALSE,0.227235555648804
6,"n",2,100,49,55,5,"x2 x3;x3^2;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1 x2^2 x3;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x2 x3^4",TRUE,FALSE,FALSE,0.237437009811401
7,"n",2,100,49,55,5,"x3;x1 x3;x2 x3;x3^2;x2^2 x3;x1 x3^2;x2 x3^2;x3^3;x1 x2^2 x3;x2^3 x3;x1 x3^3;x2 x3^3",TRUE,FALSE,FALSE,0.233454465866089
8,"n",2,100,49,55,5,"x3;x2 x3;x1 x2^2;x2 x3^2;x3^3;x1^2 x2 x3;x1^2 x3^3;x1 x2 x3^3",TRUE,FALSE,FALSE,0.214049339294434
9,"n",2,100,49,55,5,"x3^2;x1 x3^2;x2 x3^2;x1^2 x3^2;x1 x2 x3^2",TRUE,FALSE,FALSE,0.205753326416016
