"system","eq","trial","snr","log10n","n","sg_order","sg_window","states","m","p","stride","arm","K","selected","selected_intercept","n_selected","kept","kept_intercept","n_kept","n_true_kept","n_spurious_selected","n_spurious_kept","success","max_rel_coef_err","int_mean","int_lo","int_hi","ols_int_true_support","ols_int_se","ols_int_t","sigma_true_support","rho1_true_support","sigma_kept","det_error_mean","det_error_sd","det_error_max","t_stan_s"
"dadras",1,16,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000310206640065758,NA,NA,NA,-0.000811471029033713,0.00122140902184708,-0.664372879616167,0.0310845178661641,-0.278177776863603,0.0310861716726097,9.24060287236006e-09,5.63438264392007e-07,2.46231372713623e-06,1.03897881507874
"dadras",1,16,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00035803989753469,NA,NA,NA,-0.000762329553965523,0.00138798330958273,-0.549235389721438,0.0521950779725655,0.0886409979374089,0.0521957080845796,-1.65797084773525e-07,0.000396084806812965,0.0019708025081826,1.29716825485229
"dadras",1,16,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000342572626465421,NA,NA,NA,-0.000778005670661911,0.00209280493465695,-0.37175259756803,0.0787546603764224,-0.287214356963463,0.0787553614594137,8.80739223466817e-09,1.12338387274584e-06,8.6989922820635e-06,1.09327292442322
"dadras",1,16,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000262323213836346,NA,NA,NA,-0.000826839276701417,0.000842230900284066,-0.981725173491666,0.0213868912554716,0.0833514187139294,0.0213887518282309,-1.85828006230001e-08,1.81652395391482e-05,6.47277457108686e-05,1.32695364952087
"dadras",1,16,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000323034887719897,NA,NA,NA,-0.000812134816230964,0.00121988918264773,-0.665744747787869,0.0310458349219911,-0.277310466134625,0.0310472832677347,9.24060287236006e-09,5.63438264392007e-07,2.46231372713623e-06,1.10542702674866
"dadras",1,17,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00685421969754272,NA,NA,NA,0.00268996729651836,0.00358618261197119,0.750092113976257,0.343189991748651,0.785499864498516,0.343190844163843,1.84746572815548e-06,0.278388370229973,6.44902935202741,4.95553088188171
"dadras",1,17,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000546508134614321,NA,NA,NA,-0.00121347220169217,0.00140049996009485,-0.866456434322205,0.0545346700660383,0.0976184214210211,0.0545354638027783,1.97868705084417e-06,0.000410086074337382,0.0024126741024233,2.28441739082336
"dadras",1,17,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000507896864509139,NA,NA,NA,-0.00112266257503174,0.00206715918014473,-0.543094400186994,0.0805448941235593,-0.260246442347922,0.0805453983203774,9.06924444870059e-09,1.07114336771105e-06,7.63211500043326e-06,1.93876194953918
"dadras",1,17,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000421537887342005,NA,NA,NA,-0.0011289870587191,0.000868379996176467,-1.30010716931539,0.0228488343335697,0.0968250459319125,0.0228510054486088,1.72870263892624e-07,1.86409378683e-05,7.88914376848027e-05,2.18688344955444
"dadras",1,17,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000410504614006602,NA,NA,NA,-0.00116325839562266,0.00123611337141064,-0.941061250955617,0.0325847189843709,-0.273394034665309,0.0325859981732494,7.9683958311678e-09,5.76212223619696e-07,3.1205999206918e-06,1.92043399810791
"dadras",1,17,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000539211184122479,NA,NA,NA,-0.00115435196570764,0.0014031634848995,-0.822678168389135,0.0546383755739399,0.0938224880488123,0.0546391845264708,1.97868705084417e-06,0.000410086074337382,0.0024126741024233,2.20908045768738
"dadras",1,17,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000529551762187053,NA,NA,NA,-0.00106715630132641,0.00207600608618352,-0.514042954126517,0.0808895801331052,-0.266396881534477,0.0808898644901643,9.06924444870059e-09,1.07114336771105e-06,7.63211500043326e-06,2.1545205116272
"dadras",1,17,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000420490833230591,NA,NA,NA,-0.00113908657146221,0.000868146800517801,-1.31208981105824,0.0228426958581836,0.0963895111658319,0.022844904810192,1.72870263892624e-07,1.86409378683e-05,7.88914376848027e-05,2.09753036499023
"dadras",1,17,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000369005558312097,NA,NA,NA,-0.00117656728632403,0.00123708546689734,-0.951080032711809,0.0326103385890056,-0.272703623450059,0.0326120744783266,7.9683958311678e-09,5.76212223619696e-07,3.1205999206918e-06,1.98069071769714
"dadras",1,18,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00911342181082497,NA,NA,NA,0.00794525300521359,0.00430165001889277,1.84702450694923,0.418739784836418,0.799452703850539,0.418743373204392,-1.79146330074061e-06,0.369033885572873,7.87097404879476,3.54734301567078
"dadras",1,18,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000489830280850034,NA,NA,NA,0.000467018071829348,0.00142649246279211,0.327389091783382,0.0564817366042282,0.0418670387204008,0.0564818231258936,7.17002194606135e-07,0.000425369892290462,0.00254968162630576,2.06394243240356
"dadras",1,18,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000549306536750116,NA,NA,NA,0.000488040729491957,0.00220129028564914,0.221706665710397,0.0872139573470681,-0.330728930551809,0.0872141257474027,3.46501385283611e-08,1.07509925637812e-06,8.90382877116735e-06,1.02671217918396
"dadras",1,18,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000459553122001188,NA,NA,NA,0.000563912152305169,0.000839684815218895,0.671575979563433,0.0224600762693756,0.126113401018723,0.0224605031985888,8.45494391997255e-08,1.93920471275514e-05,8.07532763076324e-05,1.2076199054718
"dadras",1,18,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000495731040342506,NA,NA,NA,0.000523091944236251,0.00118901435558071,0.439937450528742,0.0318590045639743,-0.246703762918191,0.0318592154871455,3.44138100002334e-08,5.49957446929766e-07,3.10685148718903e-06,1.12174844741821
"dadras",1,18,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000436285720978313,NA,NA,NA,0.000551746467906809,0.00142680409891234,0.386700927147188,0.0564940683617638,0.0431044097368962,0.0564941922310552,7.17002194606135e-07,0.000425369892290462,0.00254968162630576,1.80596804618835
"dadras",1,18,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000390327978210259,NA,NA,NA,0.000643185652090508,0.00219457329863032,0.293080049999666,0.086947811236474,-0.328390101897759,0.0869478540426418,3.46501385283611e-08,1.07509925637812e-06,8.90382877116735e-06,1.11508750915527
"dadras",1,18,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000475949458108138,NA,NA,NA,0.000545472624350007,0.000839903376027525,0.649446876770419,0.0224659176864239,0.124823374680249,0.0224664019550348,8.45494391997255e-08,1.93920471275514e-05,8.07532763076324e-05,1.23300766944885
"dadras",1,18,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000479118554862712,NA,NA,NA,0.000525053225298841,0.00118811054474352,0.441922872936191,0.0318347842311555,-0.248337216645814,0.0318350820055858,3.44138100002334e-08,5.49957446929766e-07,3.10685148718903e-06,1.18616938591003
"dadras",1,19,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00283699984101119,NA,NA,NA,0.000884673790654452,0.00263468767283089,0.335779379004684,0.237059157246973,0.727968415428056,0.237059386343115,-8.0707949294363e-05,0.112499983787544,2.2223671663509,3.11595726013184
"dadras",1,19,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,4.19211618572687e-05,NA,NA,NA,0.000944529482568233,0.00145983577646917,0.647010778741646,0.0534491094640542,0.105228530950063,0.0534508211652274,2.23114351140699e-06,0.000412799853261854,0.00206629940065994,1.26626300811768
"dadras",1,19,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,9.03785256897531e-05,NA,NA,NA,0.000823895880924227,0.00216362294304208,0.380794575863491,0.0792819227965889,-0.278337946232727,0.0792827558634475,1.11669849010863e-08,1.10860153729951e-06,7.35825480546737e-06,2.12550759315491
"dadras",1,19,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,6.6167132423578e-05,NA,NA,NA,0.00102138400560931,0.000931069780210139,1.09700049053122,0.0230112976388987,0.154895070297071,0.0230151365397083,8.99478073219077e-08,1.87304181638655e-05,6.48698645662193e-05,2.45942687988281
"dadras",1,19,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000109404107920819,NA,NA,NA,0.00100718369174826,0.00128559365749139,0.783438597319782,0.0318556322375829,-0.184238989985468,0.0318589056920348,8.78242812712878e-09,5.42876779674947e-07,2.25482951776712e-06,2.0950243473053
"dadras",1,19,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,7.16489495392973e-05,NA,NA,NA,0.000911883106782064,0.0014582456427405,0.625328874680092,0.0533908806771214,0.107237808318191,0.0533919558779637,2.23114351140699e-06,0.000412799853261854,0.00206629940065994,1.75763988494873
"dadras",1,19,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000148648912200085,NA,NA,NA,0.000829304974072566,0.00214468217895213,0.386679659210745,0.0785878591802335,-0.268086059933875,0.0785886670644654,1.11669849010863e-08,1.10860153729951e-06,7.35825480546737e-06,2.08827662467957
"dadras",1,19,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,8.8493350972163e-05,NA,NA,NA,0.00101584548142197,0.00093131439257905,1.09076536292845,0.0230173425858624,0.154844707604374,0.0230216760326697,8.99478073219077e-08,1.87304181638655e-05,6.48698645662193e-05,2.43830275535583
"dadras",1,19,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,8.3568330798256e-05,NA,NA,NA,0.000999624018506691,0.00128532610870354,0.777720153459712,0.031849001064262,-0.18404351835588,0.0318517289886074,8.78242812712878e-09,5.42876779674947e-07,2.25482951776712e-06,2.06953358650208
"dadras",1,20,49,4,10000,4,13,"smoothed",NA,NA,NA,"sg",10000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.0168045391503164,NA,NA,NA,0.0107346786812232,0.00678733141169992,1.5815757372211,0.652835504681142,0.783267021199945,0.652842206734832,-1.22007983238711e-05,0.643879464923728,26.2615568619178,2.9019296169281
"dadras",1,20,49,4,10000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000234181684083853,NA,NA,NA,0.00179320647913299,0.00140496212249147,1.2763379527649,0.0549714323632203,0.0720991889092323,0.0549735512588628,9.71272672548603e-07,0.000418716500705408,0.00333117305878261,1.25743699073792
"dadras",1,20,49,4,10000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000324875167151118,NA,NA,NA,0.00189125571233192,0.00212286284596425,0.890898682374779,0.0831077885573654,-0.293105512958209,0.0831094109903079,1.17109514322888e-08,1.0621371517838e-06,8.8435003107179e-06,1.12244939804077
"dadras",1,20,49,4,10000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000164365104272202,NA,NA,NA,0.00163589435883009,0.000848211683100724,1.9286392670871,0.0224259205446624,0.0894769932940684,0.0224308035193606,6.57748795172712e-08,1.91372161658632e-05,8.96875109326345e-05,1.32240796089172
"dadras",1,20,49,4,10000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000133482864632883,NA,NA,NA,0.00158964628500433,0.00119616784260725,1.32894918955472,0.0316760474824324,-0.252091272012926,0.0316790722673251,1.13627608172157e-08,5.46273632447884e-07,3.72547613380902e-06,1.13520050048828
"dadras",1,20,49,4,10000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000403918617746164,NA,NA,NA,0.00179730251232459,0.00142516293131063,1.26112072720817,0.05576179891478,0.0565946126066476,0.0557640069446365,9.71272672548603e-07,0.000418716500705408,0.00333117305878261,1.32738518714905
"dadras",1,20,49,4,10000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",1663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000549176329485393,NA,NA,NA,0.00189511108759615,0.00211405058797998,0.896436016418589,0.0827627602265861,-0.289469779106553,0.0827639561381655,1.17109514322888e-08,1.0621371517838e-06,8.8435003107179e-06,1.13302373886108
"dadras",1,20,49,4,10000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000175544620286017,NA,NA,NA,0.00157467901958422,0.000846426976908499,1.86038378093241,0.0223787255850202,0.0844690370447114,0.0223830015741344,6.57748795172712e-08,1.91372161658632e-05,8.96875109326345e-05,1.27107691764832
"dadras",1,20,49,4,10000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",766,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000190488314471438,NA,NA,NA,0.00149676475713739,0.00119219336423166,1.25547147135987,0.0315707808279384,-0.257915130606342,0.0315735019623719,1.13627608172157e-08,5.46273632447884e-07,3.72547613380902e-06,1.12832570075989
"dadras",1,1,49,5,1e+05,4,13,"smoothed",NA,NA,NA,"sg",100000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00864723835973752,NA,NA,NA,0.00458349176349824,0.00137656637410318,3.32965547446583,0.418472029919962,0.78542396172876,0.418473658851519,8.43802511385244e-07,0.36929021617004,24.2005500289246,26.5442337989807
"dadras",1,1,49,5,1e+05,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",16663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,4.80519741603569e-05,NA,NA,NA,0.000380946160362472,0.00045114582304497,0.844396957487733,0.0559059396674626,0.0753947417214599,0.0559060505941009,1.1276646175865e-08,0.000427694289909186,0.00334170350998164,5.69792819023132
"dadras",1,1,49,5,1e+05,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",16663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,1.55380963344776e-05,NA,NA,NA,0.000376399326414253,0.000682087531115625,0.551834345657386,0.0845668455427392,-0.300960984073155,0.0845669162686755,1.19518222112299e-08,1.09935375561754e-06,8.99967177758754e-06,5.20262598991394
"dadras",1,1,49,5,1e+05,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",7689,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,1.63427905935726e-05,NA,NA,NA,0.000355016144745463,0.000273614473909127,1.297504988217,0.0229647765763692,0.1223368480663,0.0229649899048859,1.05192278297247e-08,1.94392018215454e-05,9.99917675468254e-05,4.1791615486145
"dadras",1,1,49,5,1e+05,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",7689,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,3.3320882430856e-05,NA,NA,NA,0.00034429616210324,0.000389024635901371,0.885024058451992,0.0326992181154471,-0.253651361700486,0.0326993680685902,1.19312593158929e-08,5.6531323350818e-07,4.25881196974842e-06,3.47183036804199
"dadras",1,1,49,5,1e+05,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",16663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000106683860009227,NA,NA,NA,0.000404772692572892,0.00045225493887308,0.895009999407629,0.0560433701231673,0.0722267122413074,0.0560434894649846,1.1276646175865e-08,0.000427694289909186,0.00334170350998164,5.74047517776489
"dadras",1,1,49,5,1e+05,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",16663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000201458372905889,NA,NA,NA,0.000453186620335992,0.00068126354228753,0.665214843016982,0.0844646594004818,-0.300584498311619,0.0844647240819705,1.19518222112299e-08,1.09935375561754e-06,8.99967177758754e-06,5.26015472412109
"dadras",1,1,49,5,1e+05,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",7689,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,1.22252908688244e-05,NA,NA,NA,0.000341378203815271,0.00027366937408431,1.24741105926636,0.0229693818474213,0.122620624403264,0.0229695884686224,1.05192278297247e-08,1.94392018215454e-05,9.99917675468254e-05,3.86739706993103
"dadras",1,1,49,5,1e+05,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",7689,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,1.39617992943062e-05,NA,NA,NA,0.000340165228657584,0.000388758896683144,0.875003071466254,0.0326768771893811,-0.252780936947001,0.0326770023702355,1.19312593158929e-08,5.6531323350818e-07,4.25881196974842e-06,3.63445997238159
"dadras",1,2,49,5,1e+05,4,13,"smoothed",NA,NA,NA,"sg",100000,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00741330597537843,NA,NA,NA,0.0034273027702616,0.00123928470007131,2.76554916724494,0.372820105669342,0.776595662703485,0.372821551570311,1.24394751046478e-06,0.314245456888196,23.4904844715591,26.0231356620789
"dadras",1,2,49,5,1e+05,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",16663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000270536958981271,NA,NA,NA,0.000116119950574492,0.000444160257049864,0.261437057303971,0.0544617200650639,0.0698647242265273,0.0544617457286154,2.25640414878329e-07,0.000412693995404539,0.00337641406819955,5.48540616035461
"dadras",1,2,49,5,1e+05,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",16663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000231698065237484,NA,NA,NA,0.000140956554859695,0.00067087031198551,0.210109990472704,0.0823056243006653,-0.298548362262688,0.082305644751983,5.71152771279049e-09,1.08849571792842e-06,8.58586922447557e-06,6.42558717727661
"dadras",1,2,49,5,1e+05,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",7689,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.00018999842967804,NA,NA,NA,9.78010064208902e-05,0.000264696727927922,0.369483246681922,0.0219759112773947,0.0984718202580198,0.0219759303325074,1.82131581488179e-08,1.86871826551088e-05,9.60290470164438e-05,3.69579744338989
"dadras",1,2,49,5,1e+05,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",7689,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000205114896326908,NA,NA,NA,9.65341998318593e-05,0.000382801134589772,0.252178457974817,0.0318345030220619,-0.274675371057806,0.0318345231198596,5.53914819230338e-09,5.65339231853936e-07,4.25874051757091e-06,4.36300897598267
"dadras",1,2,49,5,1e+05,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",16663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000314087076901837,NA,NA,NA,0.000138573158533285,0.000444506383037701,0.311746161182868,0.0545041511792152,0.069050361862225,0.0545041633325268,2.25640414878329e-07,0.000412693995404539,0.00337641406819955,5.4500515460968
"dadras",1,2,49,5,1e+05,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",16663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000307502490628941,NA,NA,NA,0.000183815650197268,0.000667503177778926,0.275377940235286,0.0818925009295284,-0.29471684095803,0.0818925350824055,5.71152771279049e-09,1.08849571792842e-06,8.58586922447557e-06,8.3630633354187
"dadras",1,2,49,5,1e+05,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",7689,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000188667356148864,NA,NA,NA,8.48669877071281e-05,0.000264664359306463,0.320658920337884,0.0219732217445593,0.0982945180648595,0.0219732363647186,1.82131581488179e-08,1.86871826551088e-05,9.60290470164438e-05,4.21634745597839
"dadras",1,2,49,5,1e+05,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",7689,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000213703506221075,NA,NA,NA,9.39177114821824e-05,0.00038280146445679,0.245343135286735,0.0318345264140404,-0.27463083468673,0.0318345315872048,5.53914819230338e-09,5.65339231853936e-07,4.25874051757091e-06,3.52164149284363
"dadras",1,3,49,5,1e+05,4,13,"smoothed",NA,NA,NA,"sg",100000,"x1;x2;x2 x3",TRUE,3,"x1;x2;x2 x3",TRUE,3,3,0,0,FALSE,0.0110172066944788,0.00648619504873704,0.00363981836245877,0.00938395325111238,0.00653194551389313,0.00173237379624158,3.77051738375651,0.52862802748118,0.771497051826616,0.528628029416928,-6.47525843031401e-06,0.497763987171345,50.0529178163183,39.4211843013763
"dadras",1,3,49,5,1e+05,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",16663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,0.000107693256376162,NA,NA,NA,8.04460641343353e-05,0.000453634811251273,0.1773366199839,0.0564212624386225,0.0648987820387564,0.0564212659759988,-2.37874678141154e-07,0.000425345497032095,0.0039182003720768,9.0220103263855
"dadras",1,3,49,5,1e+05,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",16663,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,4.23082505638384e-05,NA,NA,NA,4.75033166891216e-05,0.000685887248186628,0.0692582006951033,0.0853545309183802,-0.3062949423132,0.0853545363615606,1.3795145142596e-08,1.0962991632358e-06,8.84052532512669e-06,8.41437935829163
"dadras",1,3,49,5,1e+05,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",7689,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,7.96386290013995e-05,NA,NA,NA,9.21380439529425e-05,0.000271255216443715,0.33967289241813,0.0228454519032576,0.123148828573516,0.0228454689571346,-1.98245871977777e-09,1.9256572578319e-05,0.00010237985689443,6.77931499481201
"dadras",1,3,49,5,1e+05,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",7689,"x1;x2;x2 x3",FALSE,3,"x1;x2;x2 x3",FALSE,3,3,0,0,TRUE,4.76008650149851e-05,NA,NA,NA,8.10912816557806e-05,0.000387441917430027,0.209299195589558,0.0326833486848005,-0.248956990331638,0.0326833503065526,1.40095173522868e-08,5.65290898414906e-07,4.58268879555135e-06,6.00702667236328
