"system","eq","trial","snr","log10n","n","sg_order","sg_window","states","m","p","stride","arm","K","selected","selected_intercept","n_selected","kept","kept_intercept","n_kept","n_true_kept","n_spurious_selected","n_spurious_kept","success","max_rel_coef_err","int_mean","int_lo","int_hi","ols_int_true_support","ols_int_se","ols_int_t","sigma_true_support","rho1_true_support","sigma_kept","det_error_mean","det_error_sd","det_error_max","t_stan_s"
"aizawa",3,10,60,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,0,0,TRUE,0.000295619653477353,0.649987465739393,0.649660032596839,0.650307375895563,0.649989428785573,0.000200474070134456,3242.26184638058,0.00236997655448412,-0.422415403181977,0.00236998982266547,-1.53893116870452e-08,1.81387089223793e-07,8.54570500030682e-07,1.05949473381042
"aizawa",3,10,60,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x1 x2^3;x1 x2^2 x3;x1 x3^3",TRUE,18,"x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1 x2^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^3 x2;x1^2 x2^2;x1 x2^2 x3;x1 x3^3",TRUE,15,6,12,9,FALSE,1,0.645220176817459,0.64337242338939,0.647148544139844,0.65001678711402,0.000225484353620042,2882.75783520371,0.00396362646854274,0.0805936698890215,0.0134882778785661,3.78724096860591e-07,3.36803190725324e-05,7.65276313382524e-05,2.328693151474
"aizawa",3,10,60,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x1 x2^3;x1 x2^2 x3;x1 x3^3",TRUE,18,"x3;x1^2;x2^2;x1 x3;x3^2;x1^3;x1 x2^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^3 x2;x1^2 x2^2;x1 x2^2 x3;x1 x3^3",TRUE,15,6,12,9,FALSE,1,0.645135596415042,0.643133892830392,0.647224654007311,0.649987608002761,0.000339124246862225,1916.66509846118,0.00596318502612424,-0.272574746912211,0.0143319862132955,-1.49652745866357e-08,2.26953492152209e-07,1.13855077665814e-06,2.1822202205658
"aizawa",3,10,60,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,0,0,TRUE,0.000159287679557807,0.649988468648639,0.649788005285118,0.650191930924193,0.64998764431539,0.000127377623772678,5102.84008339941,0.00150382820958764,-0.109832950381861,0.00150385177192934,1.20939966353001e-08,2.10352400530028e-06,4.71789703782033e-06,1.27487373352051
"aizawa",3,10,60,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,0,0,TRUE,0.0002670936284348,0.649989518107123,0.649658692014093,0.650323294869537,0.649989029589165,0.00020042066438021,3243.12381459877,0.00236934601980957,-0.422339657503263,0.00236936396089184,-1.53893116870452e-08,1.81387089223793e-07,8.54570500030682e-07,1.08830308914185
"aizawa",3,11,60,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x2^2 x3^2",TRUE,10,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3",TRUE,8,7,3,1,FALSE,0.00908458927637712,0.650099199739907,0.649407482680935,0.650779890745386,0.649943880153381,0.000401048457650708,1620.61184316896,0.0174389122462084,0.690241375729088,0.0174328815961502,-2.48910585227691e-08,9.71442822217363e-06,5.24188508451706e-05,2.4697105884552
"aizawa",3,11,60,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x2^2 x3^2;x3^4",TRUE,10,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3",TRUE,8,7,3,1,FALSE,0.00264932540979723,0.650134099743926,0.649770705802492,0.650520760298604,0.650039486852929,0.000227933003441529,2851.88839280872,0.00401685249404143,-0.0381442561779567,0.00399487487199501,4.87974160824143e-08,3.36791111203845e-05,8.15845464602338e-05,2.06914615631104
"aizawa",3,11,60,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x2^2 x3^2",TRUE,8,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,1,0,TRUE,0.00475049633391422,0.650026293175697,0.649425016462798,0.650662587779355,0.650018769032387,0.000356568206856338,1822.9857753254,0.00628569142558656,-0.377970378382562,0.0062854765911296,-1.01856165128043e-08,2.03746735306336e-07,1.03665722461788e-06,1.29961061477661
"aizawa",3,11,60,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x1^2 x3^2;x2^2 x3^2",TRUE,10,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3",TRUE,8,7,3,1,FALSE,0.00307618002464238,0.650074385176829,0.649881006929584,0.65026228409943,0.649995604526602,0.000113054937008103,5749.37832639731,0.00134058222974859,-0.0462389883275826,0.00130929550199536,5.19912959025023e-09,2.10191788120834e-06,4.63558985563939e-06,2.03713059425354
"aizawa",3,11,60,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x3^4",TRUE,9,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3",TRUE,8,7,2,1,FALSE,0.00246805479535883,0.650077872768674,0.649793367478817,0.650365749069447,0.649991261416357,0.000174950626968058,3715.28397857659,0.00207697781141078,-0.390638788224135,0.0020543669797953,-1.07160087371173e-08,1.61031350771845e-07,7.47394104494425e-07,1.92088389396667
"aizawa",3,11,60,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x2^2 x3^2;x3^4",TRUE,10,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3",TRUE,8,7,3,1,FALSE,0.00258177765830037,0.650137360825352,0.649744026152679,0.650532093741293,0.650040639605529,0.000227351602221767,2859.18653421872,0.00400660771279072,-0.0346865585385333,0.00398472375513876,4.87974160824143e-08,3.36791111203845e-05,8.15845464602338e-05,2.23014402389526
"aizawa",3,11,60,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x2^2 x3^2",TRUE,8,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,1,0,TRUE,0.00528500390815112,0.650038283363761,0.649430004162153,0.65064018943446,0.650018239882939,0.000352237033769013,1845.4000504365,0.00620934207906948,-0.369216315887464,0.00620906730011288,-1.01856165128043e-08,2.03746735306336e-07,1.03665722461788e-06,1.29067969322205
"aizawa",3,11,60,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x1^2 x3^2;x2^2 x3^2",TRUE,10,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3",TRUE,8,7,3,1,FALSE,0.003298877459188,0.650072288643845,0.649880769904011,0.650256272394762,0.649995100263549,0.000113058047940296,5749.21566491933,0.00134061953717284,-0.0462614023773423,0.00130938254245227,5.19912959025023e-09,2.10191788120834e-06,4.63558985563939e-06,2.00707769393921
"aizawa",3,11,60,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3;x3^4",TRUE,9,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^2 x2^2;x1^3 x3",TRUE,8,7,2,1,FALSE,0.00248250340632872,0.650084130963434,0.649787013255393,0.650369572404945,0.649990805068538,0.000174892676865338,3716.51241617745,0.00207629048613855,-0.390558393206943,0.00205351509400167,-1.07160087371173e-08,1.61031350771845e-07,7.47394104494425e-07,2.13582730293274
"aizawa",3,12,60,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x1;x2;x3;x1^2;x1 x2;x2^2;x1 x3;x2 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1^2 x3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^3 x2;x1^2 x2^2;x1 x2^3;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4",TRUE,32,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1 x3^3",TRUE,8,7,25,1,FALSE,0.0402510488099985,0.649729846005467,0.647801337733601,0.651711793660429,0.650039262538051,0.000544680026625223,1193.43326496773,0.02273651463122,0.669715162560358,0.0226954689081209,6.10290261869384e-07,1.70252208687372e-05,0.000311503713512962,7.43957281112671
"aizawa",3,12,60,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,0,0,TRUE,0.00347245667534218,0.650116691085313,0.649628956939548,0.650622831289204,0.650118977672898,0.000300812149091236,2161.21250300871,0.00509318030367329,-0.0248061777319337,0.00509319053090765,-6.5851053689856e-07,2.95380397543e-05,0.000198965034579168,1.11507391929626
"aizawa",3,12,60,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,0,0,TRUE,0.00434748933723167,0.650074809961527,0.649316306023587,0.650801980073692,0.650072923148575,0.000461231483401459,1409.4287717622,0.00781398692296554,-0.351949431770816,0.00781405178727963,4.66424641705526e-09,1.73751429546098e-07,8.89631246780986e-07,1.01141905784607
"aizawa",3,12,60,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1^2;x2^2;x1^3;x1^2 x2;x1^2 x3;x2^2 x3;x3^3;x1^3 x2;x1^3 x3;x1^4 x3;x1^2 x2^2 x3",TRUE,12,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,5,0,TRUE,0.00986497986627644,0.650060278150276,0.649801210150502,0.650332424625307,0.650084323530126,0.000153013917144423,4248.53069356129,0.0017323788074429,-0.0359140428767291,0.00172486412756319,-6.0955619458345e-09,1.75355780317352e-06,1.13783950800306e-05,2.07601046562195
"aizawa",3,12,60,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1^2;x2^2;x1^3;x1^2 x2;x1^2 x3;x2^2 x3;x3^3;x1^3 x2;x1^3 x3;x1^4 x3",TRUE,11,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,4,0,TRUE,0.0132978360580502,0.65006501632444,0.649649140240238,0.650459148508934,0.650095452463349,0.000240120635718946,2707.37019547236,0.00272131844455605,-0.399669310105559,0.00271434474337586,3.82964286762567e-09,1.37944671354659e-07,6.80308913314498e-07,1.78473353385925
"aizawa",3,12,60,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,0,0,TRUE,0.00352424404642532,0.650107278385468,0.649610746563437,0.650614392460166,0.650116008169852,0.000299915257095685,2167.66567484908,0.00507799473781819,-0.0219461334191019,0.00507800038545377,-6.5851053689856e-07,2.95380397543e-05,0.000198965034579168,1.06306433677673
"aizawa",3,12,60,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,0,0,TRUE,0.00380891621450413,0.650070004147775,0.649329549872809,0.650847045375837,0.650076038963479,0.000456126383205906,1425.21034278786,0.00772749941509097,-0.343233934846483,0.007727512301334,4.66424641705526e-09,1.73751429546098e-07,8.89631246780986e-07,1.02927875518799
"aizawa",3,12,60,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1^2;x2^2;x1^3;x1^2 x2;x1^2 x3;x2^2 x3;x3^3;x1^3 x2;x1^3 x3;x1^4 x3;x1^2 x2^2 x3",TRUE,12,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,5,0,TRUE,0.00963266729647444,0.650063806331602,0.649782288866327,0.650328202163873,0.650084400185293,0.00015301633520902,4248.46405645042,0.00173240629249389,-0.0358344288731937,0.00172492778668725,-6.0955619458345e-09,1.75355780317352e-06,1.13783950800306e-05,2.19544720649719
"aizawa",3,12,60,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1^2;x2^2;x1^3;x1^2 x2;x1^2 x3;x2^2 x3;x3^3;x1^3 x2;x1^3 x3;x1^4 x3",TRUE,11,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,4,0,TRUE,0.0131509935929736,0.650056065376043,0.649643564004501,0.650468195650477,0.650095287813545,0.000240041644654067,2708.2604301867,0.00272042339075104,-0.399612449430918,0.00271345468131568,3.82964286762567e-09,1.37944671354659e-07,6.80308913314498e-07,1.65488624572754
"aizawa",3,13,60,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1^2;x2^2;x2 x3;x3^2;x1^2 x3;x2^2 x3;x1 x3^2;x3^3;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x3^3;x2 x3^3",TRUE,15,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,8,0,TRUE,0.000844270567569028,0.650031966482577,0.649145197905573,0.650922360039506,0.650049358580974,0.00038020373049942,1709.73955917554,0.015852778757572,0.686933442405287,0.0158492805226083,3.85635934810979e-07,1.52683060425531e-05,0.000595143909408846,5.61938071250916
"aizawa",3,13,60,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x1^2 x3^3;x2^2 x3^3;x1 x3^4",TRUE,42,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x1^3;x1^2 x2;x1 x2^2;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2 x3^3;x3^4;x1^4 x2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x1^2 x3^3;x1 x3^4",TRUE,32,6,36,26,FALSE,1.24137613902856,0.651422374836438,0.64957524754914,0.653351415848869,0.650066872578402,0.000220963827285779,2941.96059401909,0.00374287148019922,0.0253326698574086,0.0102090570266583,-9.52427384509551e-08,3.6749692352275e-05,0.000143186119544336,21.8461894989014
"aizawa",3,13,60,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^2 x3^3;x1 x3^4",TRUE,42,"x3;x1^2;x1 x2;x2^2;x1 x3;x1^3;x1^2 x2;x1 x2^2;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x2^2 x3^3;x1 x3^4",TRUE,30,6,36,24,FALSE,1,0.65320572482071,0.650946453895305,0.655364022155604,0.650050760792064,0.00034344824977902,1892.7182223532,0.00582022867228285,-0.353048104127715,0.0113189966012482,-6.89798775129646e-10,2.46276886329341e-07,9.7030956147659e-07,13.5369200706482
"aizawa",3,13,60,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1 x2^2 x3^2;x1^2 x3^3;x2^2 x3^3",TRUE,24,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x3^2;x1^2 x3^3",TRUE,9,7,17,2,FALSE,0.0139355148946642,0.64996835077952,0.649659411668219,0.650269676848712,0.650049801278179,0.000119685460233476,5431.31805659683,0.00136573542095601,-0.106709480075312,0.00133178925970681,1.24947310966625e-08,2.2674515177386e-06,8.4104713803379e-06,8.88565993309021
"aizawa",3,13,60,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^3 x3;x1 x2^2 x3;x2^3 x3;x2^2 x3^2;x2 x3^3;x3^4;x1^2 x2^2 x3;x2^4 x3;x1^2 x3^3;x2^2 x3^3",TRUE,19,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,12,0,TRUE,0.0103034671663917,0.649967579981555,0.649568123657218,0.650370210986322,0.650049823723947,0.000179318197506268,3625.11910538931,0.00204988309012556,-0.400159263253571,0.00202832029853482,-1.74308957498314e-09,1.97613577266305e-07,7.62657092701069e-07,6.1989426612854
"aizawa",3,13,60,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^2 x3^3;x1 x3^4",TRUE,42,"x3;x1^2;x1 x2;x2^2;x1 x3;x1^3;x1^2 x2;x1 x2^2;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x1^3 x3;x1 x2^2 x3;x1^2 x3^2;x1 x2 x3^2;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x2^2 x3^3;x1 x3^4",TRUE,30,6,36,24,FALSE,1,0.653192169635205,0.651078597288894,0.655227286671241,0.650072725688993,0.000220291229727078,2950.96961642267,0.00373147976416486,0.0288915462843816,0.0103235951370128,-9.52427384509551e-08,3.6749692352275e-05,0.000143186119544336,14.1788086891174
"aizawa",3,13,60,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x2;x3;x1^2;x1 x2;x2^2;x1 x3;x3^2;x1^3;x1^2 x2;x1 x2^2;x2^3;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^4;x1^2 x2^2;x2^4;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2^2 x3^2;x1 x3^3;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x1 x2^3 x3;x2^4 x3;x1^3 x3^2;x1^2 x2 x3^2;x1 x2^2 x3^2;x2^2 x3^3;x1 x3^4",TRUE,42,"x3;x1^2;x1 x2;x2^2;x1 x3;x1^3;x1^2 x2;x1 x2^2;x1 x2 x3;x2^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x1^3 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x1 x2 x3^2;x2 x3^3;x3^4;x1^5;x1^4 x2;x1^3 x2^2;x1^2 x2^3;x1^4 x3;x1^3 x2 x3;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x2^2 x3^3;x1 x3^4",TRUE,31,6,36,25,FALSE,1,0.65319501431316,0.651013717134332,0.655360427452374,0.650046409877379,0.000339017302018477,1917.44316885028,0.0057451419345436,-0.342798196146481,0.0112818840183301,-6.89798775129646e-10,2.46276886329341e-07,9.7030956147659e-07,13.8774518966675
"aizawa",3,13,60,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^2 x2^2;x1^3 x3;x1^2 x2 x3;x1 x2^2 x3;x2^3 x3;x1^2 x3^2;x2^2 x3^2;x2 x3^3;x3^4;x1^2 x2^2 x3;x2^4 x3;x1^3 x3^2;x1 x2^2 x3^2;x1^2 x3^3;x2^2 x3^3",TRUE,24,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3;x1^2 x3^2;x1^2 x3^3",TRUE,9,7,17,2,FALSE,0.0135177006567164,0.649972159338239,0.649659441091182,0.650275197774317,0.650049481247158,0.000119687820765172,5431.20826406018,0.00136576285327665,-0.106560659929676,0.00133159835929003,1.24947310966625e-08,2.2674515177386e-06,8.4104713803379e-06,10.1426293849945
"aizawa",3,13,60,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1^2;x2^2;x1 x3;x3^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^3 x3;x1 x2^2 x3;x2^3 x3;x2^2 x3^2;x2 x3^3;x3^4;x1^2 x2^2 x3;x2^4 x3;x1^2 x3^3;x2^2 x3^3",TRUE,19,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,12,0,TRUE,0.0101199143425932,0.649981548160885,0.649557894719992,0.650403247728597,0.650049390290559,0.000179274949963897,3625.99119632425,0.00204938944641152,-0.400149860412867,0.00202959251761006,-1.74308957498314e-09,1.97613577266305e-07,7.62657092701069e-07,6.35807609558105
"aizawa",3,14,60,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x1^3 x3;x2^2 x3^2",TRUE,9,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,2,0,TRUE,0.00497145080842509,0.650067696572978,0.64940543396722,0.650726069106131,0.650015842691312,0.000397531838385522,1635.12901339221,0.0176299432433822,0.687983868757114,0.0176291640211272,-1.55434189922254e-07,1.05735101643369e-05,0.000131359630474503,2.30593276023865
"aizawa",3,14,60,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1^2;x2^2;x1 x2^2;x1^2 x3;x2^2 x3;x2 x3^2;x3^3;x2^4;x1^3 x3;x2^2 x3^2;x2 x3^3;x3^4;x1 x2^4;x1^2 x2^2 x3;x2^4 x3;x1^2 x2 x3^2;x2^2 x3^3",TRUE,18,"x3;x1^2;x2^2;x1^2 x3;x2^2 x3;x3^3;x1^3 x3",TRUE,7,7,11,0,TRUE,0.00577570583380727,0.650083910045774,0.649663439545046,0.650508126844596,0.650029180161388,0.000239541970667318,2713.63376676969,0.00431711271459338,-0.0105766271754087,0.0043052852818801,8.54362021926716e-08,3.45057279200726e-05,0.000138853426999597,4.87248039245605
