"system","eq","trial","snr","log10n","n","sg_order","sg_window","states","m","p","stride","arm","K","selected","selected_intercept","n_selected","kept","kept_intercept","n_kept","n_true_kept","n_spurious_selected","n_spurious_kept","success","max_rel_coef_err","int_mean","int_lo","int_hi","ols_int_true_support","ols_int_se","ols_int_t","sigma_true_support","rho1_true_support","sigma_kept","det_error_mean","det_error_sd","det_error_max","t_stan_s"
"rossler",3,16,61,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,9.98564823507271e-05,0.200679952959682,0.200108935956223,0.201234240972604,0.200678463659181,0.00033769132956169,594.265964481983,0.00626643932650141,0.277211180610029,0.00626646481822132,-3.41419147683183e-07,1.85664799067579e-05,0.000117311571277423,5.09526872634888
"rossler",3,16,61,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.00010195024209658,0.200696510617564,0.199926130218942,0.201492010508472,0.20069538507935,0.000455461493446361,440.641828051673,0.00846105806449582,-0.0957818293918356,0.00846105896044195,5.47373394826926e-08,7.67909224542696e-07,9.57500521819865e-06,4.10605764389038
"rossler",3,17,61,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,8.99256282085821e-06,0.200088142305968,0.198903698605837,0.201234294027056,0.200115151061823,0.000679927564967124,294.318338265193,0.0449417254704908,0.678002025993914,0.0449417304959923,3.03024531882276e-05,0.00192977763046606,0.0883182477931015,5.23031067848206
"rossler",3,17,61,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,5.30683821423413e-05,0.200222031246109,0.199503590357412,0.200889626415186,0.200228631135945,0.000436703548564929,458.500123926003,0.0117296289189813,0.157825995662527,0.0117296312846534,1.05073200263794e-05,0.000313897783856872,0.00236512129934424,4.03918170928955
"rossler",3,17,61,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.55795407388049e-05,0.20026198972853,0.199193980540222,0.201322612365577,0.200241931448577,0.000637133358746105,314.285743635615,0.0171187928066027,-0.226731126616779,0.0171188133186179,7.08850774366365e-08,8.56688002761601e-07,8.20003428997351e-06,3.32278180122375
"rossler",3,17,61,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,5.32654523375136e-05,0.200161475320294,0.199635311382171,0.200651096467129,0.20016463946462,0.000302746807599722,661.161850232516,0.00549928942841204,0.252777226658247,0.00549929031000046,4.87687831365085e-07,1.61758680807342e-05,9.87941640985812e-05,4.76058530807495
"rossler",3,17,61,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.9047340982106e-05,0.200156625599794,0.199489133283993,0.200831028961813,0.200176944835014,0.000400324833577615,500.036290644467,0.00728104032520341,-0.0666739170037354,0.0072810870915324,4.84430950688154e-08,5.35580038497864e-07,3.59817844070021e-06,4.30400204658508
"rossler",3,17,61,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,5.17199451151185e-05,0.200233576075983,0.199539985761192,0.200976558826463,0.200232537807426,0.000435937580416693,459.314697338166,0.0117090553645972,0.160534233202763,0.0117090568875144,1.05073200263794e-05,0.000313897783856872,0.00236512129934424,4.58571100234985
"rossler",3,17,61,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.61174745465254e-05,0.200228525314241,0.199133635548791,0.20125342714996,0.200239006216067,0.000630285400274244,317.695771041089,0.0169347986404585,-0.216180437914856,0.0169348045645914,7.08850774366365e-08,8.56688002761601e-07,8.20003428997351e-06,3.38690972328186
"rossler",3,17,61,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,5.36778727389693e-05,0.200178999726111,0.199638705349805,0.200682370104397,0.200165216218175,0.000302766357139195,661.121064141713,0.00549964452642274,0.252830648793925,0.00549964525392689,4.87687831365085e-07,1.61758680807342e-05,9.87941640985812e-05,4.74092888832092
"rossler",3,17,61,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.93305835757739e-05,0.200172808606308,0.199527653899665,0.200837538320278,0.200177245325014,0.000400275840659714,500.09824473816,0.00728014923116138,-0.0664672334935691,0.00728016911321324,4.84430950688154e-08,5.35580038497864e-07,3.59817844070021e-06,3.95081853866577
"rossler",3,18,61,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,7.7750084807815e-05,0.199677139264005,0.198417379608619,0.200974879523008,0.199656610652147,0.000838002076400705,238.253121650593,0.0560364741483445,0.686779860989446,0.0560364749569102,4.41803280367159e-05,0.00209803306879867,0.0810564344874535,5.0658540725708
"rossler",3,18,61,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,8.06920129809946e-05,0.199744092490929,0.198921188524635,0.200556739076348,0.199735472675411,0.000502599929949699,397.404497639705,0.013659978786631,0.134814905982467,0.0136599820886061,1.62770850900809e-05,0.000351672903430805,0.00220515589178233,4.56766200065613
"rossler",3,18,61,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.66172194918857e-05,0.199709104217324,0.198515074665636,0.200916257747462,0.199704068254666,0.000737816153894722,270.669145966086,0.0200587113992179,-0.230893866031777,0.0200587978188736,3.52892079570988e-08,8.36726886025474e-07,8.04528178405262e-06,3.48003220558167
"rossler",3,18,61,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.76833330841352e-05,0.199699206265526,0.199146487318023,0.200272527477538,0.19970578684991,0.000342777156965479,582.611130268584,0.00629257794938995,0.296958378224831,0.00629258134812896,8.46930347281382e-07,1.84986755412979e-05,0.000106257894837813,5.40928554534912
"rossler",3,18,61,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.94729893273795e-05,0.199714833384158,0.19899918112122,0.200442634441203,0.199711426522434,0.000437760011673724,456.212128099277,0.00804479298768601,-0.0614491405198268,0.00804482721021569,2.55213694598802e-08,5.5526055688344e-07,4.15372768997058e-06,4.67016005516052
"rossler",3,18,61,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,7.81317562696403e-05,0.199713544429091,0.198947361324606,0.200514069506208,0.199729298434111,0.000501692646340017,398.110875037118,0.0136353199128772,0.137628776981936,0.0136353202084734,1.62770850900809e-05,0.000351672903430805,0.00220515589178233,4.47673439979553
"rossler",3,18,61,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.55902190612989e-05,0.19970912855271,0.198509437034731,0.200903031013106,0.199710770224909,0.0007285830794311,274.108438506216,0.0198076954634299,-0.220743838899305,0.0198077064514044,3.52892079570988e-08,8.36726886025474e-07,8.04528178405262e-06,3.65227913856506
"rossler",3,18,61,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.57152861604224e-05,0.199706725042411,0.19913826410679,0.200281982842614,0.199706076486,0.000342755849823131,582.648192843544,0.00629218678851269,0.296909704509098,0.00629219036335881,8.46930347281382e-07,1.84986755412979e-05,0.000106257894837813,5.17942881584167
"rossler",3,18,61,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.14253253703867e-05,0.199703336383499,0.199017769072323,0.200419112554342,0.199711617368055,0.000437740468378716,456.232932056151,0.00804443382353059,-0.0613509634956343,0.00804443915920213,2.55213694598802e-08,5.5526055688344e-07,4.15372768997058e-06,4.30960488319397
"rossler",3,19,61,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000117686343031633,0.200451670651067,0.199128046425884,0.201672403808872,0.200415978093163,0.000769811724830142,260.344148612941,0.0519983900162173,0.683462007433954,0.0519983906226385,4.7758825337107e-07,0.00150737430963926,0.0182111487498091,5.06892967224121
"rossler",3,19,61,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000233205544571821,0.200151962150369,0.199354810906494,0.200931174354391,0.200173955911618,0.000465514084352744,430.006228898406,0.0127854055679289,0.109182718499566,0.012785408478228,-1.56716860854774e-06,0.000370426052939315,0.00246352874128491,4.58559513092041
"rossler",3,19,61,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000199626961651938,0.200177323535754,0.199072353218353,0.201241626681647,0.20017769472547,0.000681575172844482,293.698630321362,0.0187244958878165,-0.259519556917964,0.0187245801201768,3.05776494528777e-08,1.0814702191985e-06,1.23195166807366e-05,3.72478890419006
"rossler",3,19,61,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000180052316270687,0.200207915670969,0.19971255908131,0.200691944919478,0.200195279009688,0.000304608123653042,657.222389898295,0.00565390218177442,0.199587950868191,0.00565391191940735,-5.02585091315504e-08,1.9131403390984e-05,0.00011282047133393,5.44611167907715
"rossler",3,19,61,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000188896936021509,0.200197700591053,0.199513225597104,0.200898370324421,0.200207291479697,0.000419723284833255,476.998295577607,0.00779848163498786,-0.171869331412887,0.00779850792315927,3.1425365923952e-08,7.13039110916968e-07,7.80419573870317e-06,4.71630859375
"rossler",3,19,61,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000232712425112481,0.200177901865131,0.199398639906373,0.200924413435082,0.200181498771059,0.000464379549098844,431.073028860815,0.0127542454950966,0.112231999470504,0.0127542568358716,-1.56716860854774e-06,0.000370426052939315,0.00246352874128491,4.52425479888916
"rossler",3,19,61,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000195604110738731,0.200199319691345,0.199104389166771,0.201313462030397,0.20017344292422,0.000674771439906295,296.653697957367,0.0185375809739202,-0.250272764005929,0.0185375962921475,3.05776494528777e-08,1.0814702191985e-06,1.23195166807366e-05,4.45874786376953
"rossler",3,19,61,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.00017746302215574,0.200189213775382,0.199661101231604,0.200713718268904,0.200195267430529,0.000304523293004208,657.405433441714,0.005652327609666,0.199965872725637,0.00565233202272064,-5.02585091315504e-08,1.9131403390984e-05,0.00011282047133393,5.37094521522522
"rossler",3,19,61,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000189793103125075,0.200210110950743,0.199516591495819,0.20089995261516,0.200207096762637,0.000419505516977883,477.245444124141,0.00779443548178342,-0.17153459631246,0.00779445694058732,3.1425365923952e-08,7.13039110916968e-07,7.80419573870317e-06,4.80365204811096
"rossler",3,20,61,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000186045326590738,0.200171607320844,0.198792948192909,0.201522550295242,0.20014954250448,0.00083247618953933,240.426747358669,0.0566155764153254,0.69497993663328,0.0566155772815974,2.12402416143743e-05,0.00190268506074047,0.0266746162143249,3.28619432449341
"rossler",3,20,61,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000126279025019639,0.200193128509084,0.199366679186785,0.201072369608987,0.200204762059909,0.00053637511518651,373.255127599073,0.014835029751358,0.139608247840213,0.0148350458891129,-1.5981196606965e-06,0.000420074981898001,0.00244663661306249,2.49963712692261
"rossler",3,20,61,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000169402517641129,0.200233324960041,0.198913074353025,0.201510334214465,0.200212612090515,0.000793140047841076,252.430340184552,0.0219420180068087,-0.255787331171894,0.0219420299040561,1.64970348245855e-08,1.02265954859272e-06,1.0283246562881e-05,2.27068877220154
"rossler",3,20,61,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000162807808623038,0.200234104508762,0.199652855387831,0.20083114013773,0.200236559195391,0.00036615423485395,546.863971886767,0.00684460312242428,0.238711128018354,0.00684460451721868,-5.54226644112431e-08,2.14112506395647e-05,0.000114967584931958,3.16004276275635
"rossler",3,20,61,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.00016092332083009,0.200241024931369,0.199446715063234,0.20105859753134,0.200234521076947,0.000498728319603054,401.490176528007,0.0093314518056659,-0.119641584102134,0.00933145935635019,1.8139206464593e-08,6.56164278469548e-07,6.33291494694932e-06,2.58757066726685
"rossler",3,20,61,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000127250395226522,0.200214555084167,0.199376370562068,0.201084224931714,0.200217573416509,0.000535218912368457,374.085385978803,0.0148030516940879,0.142752302138171,0.014803058614899,-1.5981196606965e-06,0.000420074981898001,0.00244663661306249,2.58246827125549
"rossler",3,20,61,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000172246007554988,0.200154006193749,0.198886009502876,0.201443229118761,0.200203728523789,0.00078424410779492,255.282413388744,0.0216959138728482,-0.244768865418162,0.0216959182541565,1.64970348245855e-08,1.02265954859272e-06,1.0283246562881e-05,2.27989673614502
"rossler",3,20,61,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000163430821365408,0.200244515672846,0.199617855929974,0.200838099440751,0.200236716650682,0.000366142700665919,546.881629174918,0.00684438750308431,0.238882620458652,0.00684440356035911,-5.54226644112431e-08,2.14112506395647e-05,0.000114967584931958,3.47315979003906
"rossler",3,20,61,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000161191414816866,0.200244365229043,0.199450230353345,0.20108200795899,0.200234477671569,0.000498565554428755,401.621162739559,0.00932840637230452,-0.119351573794545,0.00932840711336713,1.8139206464593e-08,6.56164278469548e-07,6.33291494694932e-06,2.89927697181702
"rossler",3,1,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,5.53730197406067e-05,0.200014411863625,0.199971856920852,0.200057950004038,0.200014873663553,2.52892718890499e-05,7909.07996644055,0.00169874487435219,0.79956496080596,0.00169874517070599,2.42713904077062e-05,0.00178060419489219,0.0563999385442557,6.6822817325592
"rossler",3,1,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.32273552327881e-05,0.200008564548023,0.200007017652731,0.200010043090292,0.200008575879506,9.22825568533609e-07,216734.97429999,2.52340192181493e-05,0.834704269564371,2.52340329165619e-05,1.2465071182338e-05,0.000369178233008221,0.00228298352738393,19.7283504009247
"rossler",3,1,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.66716813687628e-08,0.199999987865841,0.199999536405092,0.200000469103507,0.200000008307574,3.83301064138e-08,5217830.76071942,1.04842615449686e-06,0.509903504837827,1.04845251021141e-06,1.79645773783225e-08,1.05962806955672e-06,9.44694637788901e-06,2.76719164848328
"rossler",3,1,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.34309347861683e-06,0.20000050696013,0.200000063187501,0.200000962284211,0.200000510564923,2.36769808403395e-07,844704.449074744,4.3757547429366e-06,0.463800949780474,4.37575682596832e-06,7.2235762096043e-07,1.89949379544085e-05,0.000106410095493448,37.0951404571533
"rossler",3,1,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,8.95400753542219e-09,0.200000016432263,0.199999822771214,0.200000217032989,0.200000013618158,3.89216785847484e-08,5138524.87586516,7.20089737957825e-07,-0.160787779729126,7.20091385043177e-07,-8.10885542439722e-10,7.25494736864657e-07,6.22163775360063e-06,13.9361462593079
"rossler",3,1,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.29410197855835e-05,0.200008777771037,0.200006786242642,0.20001070757334,0.200008779838524,1.21827409204042e-06,164173.876096749,3.33128521579439e-05,0.742625572756204,3.33129011197294e-05,1.2465071182338e-05,0.000369178233008221,0.00228298352738393,18.4120066165924
"rossler",3,1,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.70475722322183e-07,0.200000285946022,0.199999461672784,0.200001071014537,0.200000271866267,5.010986109593e-07,399123.580652894,1.37063247854242e-05,0.533860558983838,1.37063267782987e-05,1.79645773783225e-08,1.05962806955672e-06,9.44694637788901e-06,16.3251774311066
"rossler",3,1,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.13007992702386e-06,0.200000625744486,0.199999707384916,0.200001534702062,0.200000609956386,5.41128533731036e-07,369599.083192673,1.00006236453594e-05,0.0570902072809748,1.00006370320268e-05,7.2235762096043e-07,1.89949379544085e-05,0.000106410095493448,33.0099728107452
"rossler",3,1,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.90610018605086e-07,0.200000125374525,0.199999262051654,0.200000974850255,0.200000123709285,5.13140214557654e-07,389757.25939097,9.49360396276771e-06,-0.335714960060127,9.49360728033089e-06,-8.10885542439722e-10,7.25494736864657e-07,6.22163775360063e-06,37.1704843044281
"rossler",3,2,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,0.000151751137025725,0.200049280104534,0.199940373257882,0.200157186078735,0.200050109448722,6.59706479925376e-05,3032.41086052923,0.00441662019298581,0.635786299478336,0.00441662082038773,0.000143996612669947,0.00466057118963823,0.246864037601358,8.41370368003845
"rossler",3,2,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.27159518125919e-05,0.200007458504972,0.200005476644333,0.200009573499058,0.20000742476102,1.23523156622609e-06,161918.971494622,3.36355736376131e-05,0.78714564820832,3.36355822110886e-05,-3.16015162364844e-06,0.000394115388559622,0.00303477914685574,13.880145072937
"rossler",3,2,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.49379223330004e-08,0.200000015359238,0.199999642554579,0.200000256712983,0.200000021648938,3.49025866968421e-08,5730234.93605514,9.50736076933449e-07,0.439038571245581,9.50753883983248e-07,2.98534328800248e-08,1.00481547266416e-06,8.60379485062568e-06,5.60789823532104
"rossler",3,2,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.2693981338584e-06,0.200000333527843,0.199999852834846,0.200000786623612,0.200000341130033,2.79944596915798e-07,714428.295217963,5.14964383824656e-06,0.383795904044233,5.1496470489942e-06,-1.21476589780672e-07,2.00885475290356e-05,0.000138869045042622,45.9964880943298
"rossler",3,2,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,8.00955657354052e-09,0.200000004259832,0.199999778349079,0.200000228519546,0.200000016250989,3.44321200419406e-08,5808530.4072876,6.34188404938406e-07,-0.336926535164921,6.34234274870159e-07,3.01370214150834e-08,6.40259221553344e-07,4.61785249744606e-06,8.06627082824707
"rossler",3,2,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.18756077436022e-05,0.200008177362308,0.200005634233432,0.200010839756363,0.200008212529498,1.64916464394732e-06,121278.498944031,4.49070440660841e-05,0.623781244102142,4.49070835838604e-05,-3.16015162364844e-06,0.000394115388559622,0.00303477914685574,23.2205541133881
"rossler",3,2,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,6.93993040344839e-07,0.200000404070276,0.199998693020394,0.200002127522696,0.200000396446259,1.05730592270835e-06,189160.385987384,2.88006984721992e-05,0.419851708621705,2.88006998110461e-05,2.98534328800248e-08,1.00481547266416e-06,8.60379485062568e-06,16.1140248775482
"rossler",3,2,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.89452042298477e-06,0.200000430494737,0.199999122365648,0.200001687794612,0.200000433671697,7.9092870988779e-07,252867.838999132,1.45493114741867e-05,-0.0712118847110332,1.45493326703842e-05,-1.21476589780672e-07,2.00885475290356e-05,0.000138869045042622,48.1792137622833
"rossler",3,2,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.39911805852296e-07,0.199999958109636,0.199998582611766,0.200001340350522,0.199999956809975,7.93999934510751e-07,251889.135146102,1.46242969812266e-05,-0.343472739415484,1.46243174520895e-05,3.01370214150834e-08,6.40259221553344e-07,4.61785249744606e-06,35.5879917144775
"rossler",3,3,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,6.21303125121209e-05,0.199979974528112,0.199949923674787,0.200008887226559,0.199980035423947,1.83493955964146e-05,10898.453541599,0.00125541249596118,0.989303662761848,0.00125541269766837,2.18545662244528e-06,0.00134559573339753,0.0181949349550152,10.1184074878693
"rossler",3,3,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.26949764177596e-05,0.200008238502949,0.200007087409249,0.200009442855497,0.200008222248356,6.97043538764815e-07,286937.918688376,1.94094321640444e-05,0.822898579855407,1.94094352288564e-05,-9.77044014760663e-06,0.00032723408746856,0.00245887305143527,19.9589474201202
"rossler",3,3,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.81712008667989e-08,0.199999993902507,0.199999461939163,0.200000395866918,0.199999996851348,3.21767668148964e-08,6215664.79944643,8.96138101779587e-07,0.339720966975852,8.96146163300099e-07,-3.4616153493442e-10,9.44691715911594e-07,1.16947738028617e-05,4.03657293319702
"rossler",3,3,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.2952613102932e-06,0.200000385337055,0.20000006642961,0.200000716279174,0.200000385310038,1.924260462476e-07,1039362.33794822,3.62595157603499e-06,0.43484396034604,3.62595487188042e-06,-5.40241250534813e-07,1.68793130161217e-05,0.000114733878081086,60.552746295929
